travel_record_id,company_name,nse_code,sector,travel_date,month,quarter,origin_airport,destination_airport,flight_type,cabin_class,passengers,distance_km,ef_kgco2e_per_pkm,rfi_factor,emission_kgco2e,emission_tco2e,scope,category,data_source,cost_ksh,extraction_confidence,anomaly_flag,fy_year
TRV-000291,Bailey Group,BXZ,Retail & FMCG,2024-03-20,3,1,NBO,ADD,short_haul,economy,1,1024,0.3002,1.9,307.405,0.307405,Scope 3,Cat 6 — Business travel,SAP travel booking export,11538.45,0.9257,0,2024
TRV-000286,Bailey Group,BXZ,Retail & FMCG,2024-07-24,7,3,NBO,CPT,long_haul,economy,1,9267,0.3705,1.9,3433.424,3.433424,Scope 3,Cat 6 — Business travel,SAP travel booking export,66283.41,0.9416,0,2024
TRV-000677,White-Moore,OBE,Healthcare,2024-07-29,7,3,NBO,DAR,short_haul,economy,3,1986,0.3002,1.9,1788.592,1.788592,Scope 3,Cat 6 — Business travel,SAP travel booking export,44005.3,0.9651,0,2024
TRV-001271,Giles Doyle and Tyler,NBX,Construction,2024-12-27,12,4,NBO,ADD,short_haul,economy,3,1316,0.3002,1.9,1185.19,1.18519,Scope 3,Cat 6 — Business travel,SAP travel booking export,36589.21,0.9489,0,2024
TRV-000627,Bates Noble and Giles,PQR,Banking & Finance,2024-11-12,11,4,NBO,KIS,short_haul,economy,1,672,0.3002,1.9,201.734,0.201734,Scope 3,Cat 6 — Business travel,SAP travel booking export,4726.72,0.9422,0,2024
TRV-000825,Tomlinson LLC,IQO,Construction,2024-04-19,4,2,NBO,KIS,short_haul,economy,2,2775,0.3002,1.9,1666.11,1.66611,Scope 3,Cat 6 — Business travel,SAP travel booking export,66489.27,0.9082,0,2024
TRV-000267,Connor Cameron and Hawkins,PAQ,Energy & Petroleum,2024-04-26,4,2,NBO,LHR,long_haul,economy,1,3636,0.3705,1.9,1347.138,1.347138,Scope 3,Cat 6 — Business travel,SAP travel booking export,20104.57,0.9148,0,2024
TRV-000328,Byrne-Richards,JSK,Manufacturing,2024-07-11,7,3,NBO,KIS,short_haul,economy,1,1424,0.3002,1.9,427.485,0.427485,Scope 3,Cat 6 — Business travel,SAP travel booking export,7262.92,0.926,0,2024
TRV-000349,Robinson LLC,RJS,Telecommunications,2024-09-08,9,3,NBO,KIS,short_haul,economy,1,1626,0.3002,1.9,488.125,0.488125,Scope 3,Cat 6 — Business travel,SAP travel booking export,10993.54,0.9417,0,2024
TRV-000991,Hill-Bishop,HWZ,Retail & FMCG,2024-01-27,1,1,NBO,CPT,long_haul,business,3,5070,0.8151,1.9,12397.671,12.397671,Scope 3,Cat 6 — Business travel,SAP travel booking export,97954.96,0.9065,0,2024
TRV-000060,Jones-Jackson,QSY,Agriculture,2024-01-04,1,1,NBO,MBA,short_haul,economy,1,2505,0.3002,1.9,752.001,0.752001,Scope 3,Cat 6 — Business travel,SAP travel booking export,15615.71,0.9599,0,2024
TRV-000411,Shah Griffiths and Walker,ROY,Healthcare,2024-10-12,10,4,NBO,MBA,short_haul,economy,2,1197,0.3002,1.9,718.679,0.718679,Scope 3,Cat 6 — Business travel,SAP travel booking export,14141.67,0.914,0,2024
TRV-001267,Giles Doyle and Tyler,NBX,Construction,2024-10-14,10,4,NBO,ELD,short_haul,economy,1,1629,0.3002,1.9,489.026,0.489026,Scope 3,Cat 6 — Business travel,SAP travel booking export,11050.0,0.9714,0,2024
TRV-000414,Shah Griffiths and Walker,ROY,Healthcare,2024-10-27,10,4,NBO,ADD,short_haul,economy,1,816,0.3002,1.9,244.963,0.244963,Scope 3,Cat 6 — Business travel,SAP travel booking export,8619.24,0.9184,0,2024
TRV-001219,West Ltd,GOM,Banking & Finance,2024-07-22,7,3,NBO,ELD,short_haul,economy,1,1088,0.3002,1.9,326.618,0.326618,Scope 3,Cat 6 — Business travel,SAP travel booking export,11872.97,0.9532,0,2024
TRV-000815,Thompson Inc,BOW,Agriculture,2024-02-19,2,1,NBO,MBA,short_haul,economy,3,1260,0.3002,1.9,1134.756,1.134756,Scope 3,Cat 6 — Business travel,SAP travel booking export,44692.44,0.9566,0,2024
TRV-000813,Thompson Inc,BOW,Agriculture,2024-05-28,5,2,NBO,DAR,short_haul,economy,3,1314,0.3002,1.9,1183.388,1.183388,Scope 3,Cat 6 — Business travel,SAP travel booking export,30033.1,0.9481,0,2024
TRV-001028,Jennings Inc,RTO,Real Estate,2024-06-17,6,2,NBO,KIS,short_haul,economy,2,2857,0.3002,1.9,1715.343,1.715343,Scope 3,Cat 6 — Business travel,SAP travel booking export,37046.54,0.9766,0,2024
TRV-001319,Jones-Curtis,HOD,Manufacturing,2024-08-08,8,3,NBO,KIS,short_haul,economy,3,1813,0.3002,1.9,1632.788,1.632788,Scope 3,Cat 6 — Business travel,SAP travel booking export,40432.72,0.9023,0,2024
TRV-000334,Byrne-Richards,JSK,Manufacturing,2024-09-14,9,3,NBO,DAR,short_haul,economy,2,1866,0.3002,1.9,1120.346,1.120346,Scope 3,Cat 6 — Business travel,SAP travel booking export,35032.49,0.9053,0,2024
TRV-000858,James-Harding,MXG,Healthcare,2024-08-13,8,3,NBO,KIS,short_haul,economy,3,313,0.3002,1.9,281.888,0.281888,Scope 3,Cat 6 — Business travel,SAP travel booking export,8186.47,0.9416,0,2024
TRV-001097,Fletcher Ltd,FLB,Insurance,2024-02-17,2,1,NBO,DXB,long_haul,economy,2,4902,0.3705,1.9,3632.382,3.632382,Scope 3,Cat 6 — Business travel,SAP travel booking export,87122.15,0.9111,0,2024
TRV-000582,Phillips Inc,FGL,Construction,2024-02-22,2,1,NBO,ELD,short_haul,economy,1,2987,0.3002,1.9,896.697,0.896697,Scope 3,Cat 6 — Business travel,SAP travel booking export,17451.16,0.9755,0,2024
TRV-001107,Shah Hayward and Smith,PFT,Banking & Finance,2024-12-13,12,4,NBO,LHR,long_haul,economy,2,8686,0.3705,1.9,6436.326,6.436326,Scope 3,Cat 6 — Business travel,SAP travel booking export,141620.04,0.9247,0,2024
TRV-000990,Hill-Bishop,HWZ,Retail & FMCG,2024-12-28,12,4,NBO,ADD,short_haul,economy,3,2997,0.3002,1.9,2699.098,2.699098,Scope 3,Cat 6 — Business travel,SAP travel booking export,99796.27,0.9656,0,2024
TRV-000436,Jones Lawrence and Hunter,DIY,Agriculture,2024-05-04,5,2,NBO,CPT,long_haul,economy,1,4381,0.3705,1.9,1623.16,1.62316,Scope 3,Cat 6 — Business travel,SAP travel booking export,45559.98,0.9072,0,2024
TRV-001049,Coles Lee and Smith,TSL,Real Estate,2024-03-31,3,1,NBO,ADD,short_haul,economy,2,697,0.3002,1.9,418.479,0.418479,Scope 3,Cat 6 — Business travel,SAP travel booking export,13723.24,0.9285,0,2024
TRV-000814,Thompson Inc,BOW,Agriculture,2024-01-26,1,1,NBO,LHR,long_haul,economy,2,10951,0.3705,1.9,8114.691,8.114691,Scope 3,Cat 6 — Business travel,SAP travel booking export,108554.25,0.9581,0,2024
TRV-000514,Connor PLC,XEX,Banking & Finance,2024-01-13,1,1,NBO,CPT,long_haul,economy,3,10239,0.3705,1.9,11380.648,11.380648,Scope 3,Cat 6 — Business travel,SAP travel booking export,241974.92,0.956,0,2024
TRV-000329,Byrne-Richards,JSK,Manufacturing,2024-01-05,1,1,NBO,JNB,long_haul,economy,2,4480,0.3705,1.9,3319.68,3.31968,Scope 3,Cat 6 — Business travel,SAP travel booking export,88542.26,0.9795,0,2024
TRV-000799,Cunningham LLC,KJW,Agriculture,2024-05-21,5,2,NBO,CPT,long_haul,economy,2,10553,0.3705,1.9,7819.773,7.819773,Scope 3,Cat 6 — Business travel,SAP travel booking export,101689.23,0.9785,0,2024
TRV-000319,Thomas Smith and Chan,HZJ,Retail & FMCG,2024-06-20,6,2,NBO,DXB,long_haul,business,2,7174,0.8151,1.9,11695.055,11.695055,Scope 3,Cat 6 — Business travel,SAP travel booking export,85833.36,0.9478,0,2024
TRV-001036,Jennings Inc,RTO,Real Estate,2024-04-02,4,2,NBO,LHR,long_haul,economy,3,9741,0.3705,1.9,10827.121,10.827121,Scope 3,Cat 6 — Business travel,SAP travel booking export,269756.52,0.9536,0,2024
TRV-000084,Norris Pearson and Carr,NGC,Banking & Finance,2024-09-01,9,3,NBO,ELD,short_haul,economy,1,731,0.3002,1.9,219.446,0.219446,Scope 3,Cat 6 — Business travel,SAP travel booking export,4240.96,0.9612,0,2024
TRV-000130,Bowen-Sutton,ZVV,Retail & FMCG,2024-08-12,8,3,NBO,DAR,short_haul,economy,3,959,0.3002,1.9,863.675,0.863675,Scope 3,Cat 6 — Business travel,SAP travel booking export,31332.46,0.9144,0,2024
TRV-001326,Scott Ltd,ZSQ,Energy & Petroleum,2024-05-09,5,2,NBO,LHR,long_haul,business,2,4175,0.8151,1.9,6806.085,6.806085,Scope 3,Cat 6 — Business travel,SAP travel booking export,39672.35,0.9045,0,2024
TRV-000571,Hall-Jones,CLD,Insurance,2024-02-28,2,1,NBO,ELD,short_haul,economy,1,2824,0.3002,1.9,847.765,0.847765,Scope 3,Cat 6 — Business travel,SAP travel booking export,16772.2,0.9689,0,2024
TRV-000529,Swift Parkes and Johnson,BGA,Banking & Finance,2024-05-23,5,2,NBO,ELD,short_haul,economy,1,2876,0.3002,1.9,863.375,0.863375,Scope 3,Cat 6 — Business travel,SAP travel booking export,23728.67,0.9373,0,2024
TRV-000172,Clark-Hudson,LQE,Banking & Finance,2024-12-05,12,4,NBO,LHR,long_haul,economy,3,3879,0.3705,1.9,4311.508,4.311508,Scope 3,Cat 6 — Business travel,SAP travel booking export,71680.51,0.963,0,2024
TRV-001116,Shah Hayward and Smith,PFT,Banking & Finance,2024-07-24,7,3,NBO,DXB,long_haul,economy,3,10675,0.3705,1.9,11865.262,11.865262,Scope 3,Cat 6 — Business travel,SAP travel booking export,313105.97,0.9153,0,2024
TRV-000261,Connor Cameron and Hawkins,PAQ,Energy & Petroleum,2024-12-28,12,4,NBO,LHR,long_haul,economy,1,5287,0.3705,1.9,1958.834,1.958834,Scope 3,Cat 6 — Business travel,SAP travel booking export,39701.96,0.9312,0,2024
TRV-000662,White-Moore,OBE,Healthcare,2024-07-29,7,3,NBO,DAR,short_haul,economy,3,1910,0.3002,1.9,1720.146,1.720146,Scope 3,Cat 6 — Business travel,SAP travel booking export,59736.16,0.9649,0,2024
TRV-000680,White-Moore,OBE,Healthcare,2024-02-13,2,1,NBO,DAR,short_haul,economy,1,1917,0.3002,1.9,575.483,0.575483,Scope 3,Cat 6 — Business travel,SAP travel booking export,10955.46,0.9422,0,2024
TRV-000666,White-Moore,OBE,Healthcare,2024-02-17,2,1,NBO,ELD,short_haul,economy,1,713,0.3002,1.9,214.043,0.214043,Scope 3,Cat 6 — Business travel,SAP travel booking export,4531.0,0.9049,0,2024
TRV-001178,Howell Hyde and Duncan,JRG,Insurance,2024-04-25,4,2,NBO,CPT,long_haul,economy,1,4393,0.3705,1.9,1627.606,1.627606,Scope 3,Cat 6 — Business travel,SAP travel booking export,24583.17,0.9351,0,2024
TRV-001081,Fletcher Ltd,FLB,Insurance,2024-06-29,6,2,NBO,KIS,short_haul,economy,3,1747,0.3002,1.9,1573.348,1.573348,Scope 3,Cat 6 — Business travel,SAP travel booking export,41359.56,0.9104,0,2024
TRV-000333,Byrne-Richards,JSK,Manufacturing,2024-07-01,7,3,NBO,KIS,short_haul,economy,1,2530,0.3002,1.9,759.506,0.759506,Scope 3,Cat 6 — Business travel,SAP travel booking export,16385.95,0.9007,0,2024
TRV-000356,Robinson LLC,RJS,Telecommunications,2024-04-27,4,2,NBO,DXB,long_haul,business,3,6887,0.8151,1.9,16840.781,16.840781,Scope 3,Cat 6 — Business travel,SAP travel booking export,163731.64,0.9531,0,2024
TRV-000139,Bowen-Sutton,ZVV,Retail & FMCG,2024-10-25,10,4,NBO,ELD,short_haul,economy,1,2694,0.3002,1.9,808.739,0.808739,Scope 3,Cat 6 — Business travel,SAP travel booking export,13890.2,0.9202,0,2024
TRV-000382,Vaughan Quinn and Ford,BVM,Real Estate,2024-09-21,9,3,NBO,ADD,short_haul,economy,2,1692,0.3002,1.9,1015.877,1.015877,Scope 3,Cat 6 — Business travel,SAP travel booking export,34582.57,0.9795,0,2024
TRV-000293,Bailey Group,BXZ,Retail & FMCG,2024-09-21,9,3,NBO,KIS,short_haul,economy,3,1020,0.3002,1.9,918.612,0.918612,Scope 3,Cat 6 — Business travel,SAP travel booking export,31072.89,0.9469,0,2024
TRV-001092,Fletcher Ltd,FLB,Insurance,2024-09-18,9,3,NBO,LHR,long_haul,business,3,6236,0.8151,1.9,15248.891,15.248891,Scope 3,Cat 6 — Business travel,SAP travel booking export,127622.37,0.9518,0,2024
TRV-000480,Palmer Thomas and Johnson,CCY,Manufacturing,2024-07-29,7,3,NBO,KIS,short_haul,economy,2,1755,0.3002,1.9,1053.702,1.053702,Scope 3,Cat 6 — Business travel,SAP travel booking export,32936.52,0.9736,0,2024
TRV-000142,Clark-Chambers,VRW,Agriculture,2024-03-09,3,1,NBO,JNB,long_haul,economy,2,11032,0.3705,1.9,8174.712,8.174712,Scope 3,Cat 6 — Business travel,SAP travel booking export,204783.36,0.9296,0,2024
TRV-000679,White-Moore,OBE,Healthcare,2024-04-04,4,2,NBO,LHR,long_haul,economy,3,6555,0.3705,1.9,7285.882,7.285882,Scope 3,Cat 6 — Business travel,SAP travel booking export,90355.21,0.9483,0,2024
TRV-000630,Bates Noble and Giles,PQR,Banking & Finance,2024-02-19,2,1,NBO,DAR,short_haul,economy,2,2952,0.3002,1.9,1772.381,1.772381,Scope 3,Cat 6 — Business travel,SAP travel booking export,27350.37,0.9133,0,2024
TRV-000549,Abbott Jarvis and Hall,TPV,Retail & FMCG,2024-10-22,10,4,NBO,CPT,long_haul,economy,2,3976,0.3705,1.9,2946.216,2.946216,Scope 3,Cat 6 — Business travel,SAP travel booking export,62582.52,0.949,0,2024
TRV-000140,Bowen-Sutton,ZVV,Retail & FMCG,2024-06-24,6,2,NBO,KIS,short_haul,economy,3,339,0.3002,1.9,305.303,0.305303,Scope 3,Cat 6 — Business travel,SAP travel booking export,9750.04,0.9492,0,2024
TRV-001176,Howell Hyde and Duncan,JRG,Insurance,2024-08-01,8,3,NBO,LHR,long_haul,business,1,3969,0.8151,1.9,3235.132,3.235132,Scope 3,Cat 6 — Business travel,SAP travel booking export,46733.4,0.9406,0,2024
TRV-001037,Jennings Inc,RTO,Real Estate,2024-06-25,6,2,NBO,CPT,long_haul,economy,1,3280,0.3705,1.9,1215.24,1.21524,Scope 3,Cat 6 — Business travel,SAP travel booking export,16733.73,0.9293,0,2024
TRV-000225,Wood-Green,KSC,Agriculture,2024-08-28,8,3,NBO,CPT,long_haul,economy,2,5334,0.3705,1.9,3952.494,3.952494,Scope 3,Cat 6 — Business travel,SAP travel booking export,79154.99,0.9329,0,2024
TRV-000724,White Martin and Edwards,LJB,Retail & FMCG,2024-12-28,12,4,NBO,ELD,short_haul,economy,1,1683,0.3002,1.9,505.237,0.505237,Scope 3,Cat 6 — Business travel,SAP travel booking export,15958.53,0.926,0,2024
TRV-000275,Connor Cameron and Hawkins,PAQ,Energy & Petroleum,2024-06-27,6,2,NBO,DXB,long_haul,economy,2,11496,0.3705,1.9,8518.536,8.518536,Scope 3,Cat 6 — Business travel,SAP travel booking export,158960.71,0.9339,0,2024
TRV-000324,Byrne-Richards,JSK,Manufacturing,2024-03-06,3,1,NBO,CPT,long_haul,economy,3,6746,0.3705,1.9,7498.179,7.498179,Scope 3,Cat 6 — Business travel,SAP travel booking export,207034.13,0.9743,0,2024
TRV-000618,Palmer Nelson and Nolan,FEV,Manufacturing,2024-12-11,12,4,NBO,ELD,short_haul,economy,1,2206,0.3002,1.9,662.241,0.662241,Scope 3,Cat 6 — Business travel,SAP travel booking export,18108.87,0.9666,0,2024
TRV-000410,Shah Griffiths and Walker,ROY,Healthcare,2024-05-05,5,2,NBO,KIS,short_haul,economy,2,690,0.3002,1.9,414.276,0.414276,Scope 3,Cat 6 — Business travel,SAP travel booking export,9398.38,0.9354,0,2024
TRV-000326,Byrne-Richards,JSK,Manufacturing,2024-10-07,10,4,NBO,JNB,long_haul,business,3,9664,0.8151,1.9,23631.379,23.631379,Scope 3,Cat 6 — Business travel,SAP travel booking export,260829.82,0.9592,0,2024
TRV-000779,Alexander-Rogers,PIF,Energy & Petroleum,2024-08-29,8,3,NBO,ADD,short_haul,economy,3,1087,0.3002,1.9,978.952,0.978952,Scope 3,Cat 6 — Business travel,SAP travel booking export,32038.37,0.9676,0,2024
TRV-001286,Morris Parker and Gray,HFD,Retail & FMCG,2024-06-23,6,2,NBO,DXB,long_haul,economy,1,5144,0.3705,1.9,1905.852,1.905852,Scope 3,Cat 6 — Business travel,SAP travel booking export,35778.69,0.9284,0,2024
TRV-000713,Patel Woodward and Saunders,JXW,Insurance,2024-05-09,5,2,NBO,KIS,short_haul,economy,3,2830,0.3002,1.9,2548.698,2.548698,Scope 3,Cat 6 — Business travel,SAP travel booking export,99947.35,0.9633,0,2024
TRV-000893,Lawrence-Hurst,FVI,Telecommunications,2024-08-15,8,3,NBO,DXB,long_haul,economy,3,4770,0.3705,1.9,5301.855,5.301855,Scope 3,Cat 6 — Business travel,SAP travel booking export,90930.28,0.9212,0,2024
TRV-001246,Hardy Mills and Roberts,WGX,Agriculture,2024-09-25,9,3,NBO,ADD,short_haul,economy,1,923,0.3002,1.9,277.085,0.277085,Scope 3,Cat 6 — Business travel,SAP travel booking export,9285.26,0.9068,0,2024
TRV-000709,Patel Woodward and Saunders,JXW,Insurance,2024-11-19,11,4,NBO,KIS,short_haul,economy,2,1633,0.3002,1.9,980.453,0.980453,Scope 3,Cat 6 — Business travel,SAP travel booking export,16865.34,0.9624,0,2024
TRV-001074,Burton Inc,DLX,Construction,2024-09-26,9,3,NBO,DAR,short_haul,economy,2,1387,0.3002,1.9,832.755,0.832755,Scope 3,Cat 6 — Business travel,SAP travel booking export,20782.89,0.9234,0,2024
TRV-000766,Alexander-Rogers,PIF,Energy & Petroleum,2024-01-13,1,1,NBO,ADD,short_haul,economy,2,2312,0.3002,1.9,1388.125,1.388125,Scope 3,Cat 6 — Business travel,SAP travel booking export,37240.87,0.9632,0,2024
TRV-000827,Tomlinson LLC,IQO,Construction,2024-03-16,3,1,NBO,DAR,short_haul,economy,1,418,0.3002,1.9,125.484,0.125484,Scope 3,Cat 6 — Business travel,SAP travel booking export,2625.19,0.9272,0,2024
TRV-000599,Phillips Inc,FGL,Construction,2024-03-08,3,1,NBO,MBA,short_haul,economy,3,2558,0.3002,1.9,2303.735,2.303735,Scope 3,Cat 6 — Business travel,SAP travel booking export,55241.43,0.9735,0,2024
TRV-000937,Watson-Willis,IBK,Energy & Petroleum,2024-08-25,8,3,NBO,DAR,short_haul,economy,1,1747,0.3002,1.9,524.449,0.524449,Scope 3,Cat 6 — Business travel,SAP travel booking export,12607.12,0.9738,0,2024
TRV-001144,Hancock Hughes and Holloway,BDE,Energy & Petroleum,2024-12-22,12,4,NBO,ELD,short_haul,economy,3,1570,0.3002,1.9,1413.942,1.413942,Scope 3,Cat 6 — Business travel,SAP travel booking export,31748.2,0.9667,0,2024
TRV-000862,Sanders-Lawrence,IGI,Energy & Petroleum,2024-05-01,5,2,NBO,CPT,long_haul,economy,3,4974,0.3705,1.9,5528.601,5.528601,Scope 3,Cat 6 — Business travel,SAP travel booking export,170688.0,0.9375,0,2024
TRV-000811,Thompson Inc,BOW,Agriculture,2024-07-02,7,3,NBO,LHR,long_haul,economy,1,7517,0.3705,1.9,2785.048,2.785048,Scope 3,Cat 6 — Business travel,SAP travel booking export,68576.71,0.9636,0,2024
TRV-001247,Hardy Mills and Roberts,WGX,Agriculture,2024-03-04,3,1,NBO,MBA,short_haul,economy,1,2810,0.3002,1.9,843.562,0.843562,Scope 3,Cat 6 — Business travel,SAP travel booking export,28442.0,0.9415,0,2024
TRV-001151,Hancock Hughes and Holloway,BDE,Energy & Petroleum,2024-08-01,8,3,NBO,DAR,short_haul,economy,3,2768,0.3002,1.9,2492.861,2.492861,Scope 3,Cat 6 — Business travel,SAP travel booking export,46754.91,0.9122,0,2024
TRV-000606,Palmer Nelson and Nolan,FEV,Manufacturing,2024-12-11,12,4,NBO,ELD,short_haul,economy,1,2395,0.3002,1.9,718.979,0.718979,Scope 3,Cat 6 — Business travel,SAP travel booking export,13852.24,0.9559,0,2024
TRV-000810,Thompson Inc,BOW,Agriculture,2024-03-16,3,1,NBO,ADD,short_haul,economy,3,1020,0.3002,1.9,918.612,0.918612,Scope 3,Cat 6 — Business travel,SAP travel booking export,26721.86,0.9433,0,2024
TRV-000322,Byrne-Richards,JSK,Manufacturing,2024-04-05,4,2,NBO,ELD,short_haul,economy,1,1508,0.3002,1.9,452.702,0.452702,Scope 3,Cat 6 — Business travel,SAP travel booking export,17460.84,0.9522,0,2024
TRV-000483,Black Walker and Williams,TZV,Insurance,2024-02-28,2,1,NBO,JNB,long_haul,economy,3,3502,0.3705,1.9,3892.473,3.892473,Scope 3,Cat 6 — Business travel,SAP travel booking export,83210.89,0.9469,0,2024
TRV-000788,Cunningham LLC,KJW,Agriculture,2024-03-31,3,1,NBO,LHR,long_haul,business,1,5443,0.8151,1.9,4436.589,4.436589,Scope 3,Cat 6 — Business travel,SAP travel booking export,37144.9,0.9675,0,2024
TRV-001054,Coles Lee and Smith,TSL,Real Estate,2024-09-12,9,3,NBO,ELD,short_haul,economy,2,2566,0.3002,1.9,1540.626,1.540626,Scope 3,Cat 6 — Business travel,SAP travel booking export,57060.18,0.9178,0,2024
TRV-001215,West Ltd,GOM,Banking & Finance,2024-12-09,12,4,NBO,ADD,short_haul,economy,3,2631,0.3002,1.9,2369.479,2.369479,Scope 3,Cat 6 — Business travel,SAP travel booking export,64221.22,0.964,0,2024
TRV-001138,Webb Hammond and Barker,BUW,Healthcare,2024-10-13,10,4,NBO,ADD,short_haul,economy,3,423,0.3002,1.9,380.954,0.380954,Scope 3,Cat 6 — Business travel,SAP travel booking export,8098.6,0.9354,0,2024
TRV-000040,Patel and Sons,TMF,Construction,2024-04-15,4,2,NBO,JNB,long_haul,economy,3,5826,0.3705,1.9,6475.599,6.475599,Scope 3,Cat 6 — Business travel,SAP travel booking export,88134.13,0.95,0,2024
TRV-000031,Patel and Sons,TMF,Construction,2024-02-02,2,1,NBO,ELD,short_haul,economy,2,2364,0.3002,1.9,1419.346,1.419346,Scope 3,Cat 6 — Business travel,SAP travel booking export,43776.71,0.9289,0,2024
TRV-000243,Davies-Butler,DHD,Real Estate,2024-09-21,9,3,NBO,ADD,short_haul,economy,2,2684,0.3002,1.9,1611.474,1.611474,Scope 3,Cat 6 — Business travel,SAP travel booking export,53647.72,0.958,0,2024
TRV-000870,Sanders-Lawrence,IGI,Energy & Petroleum,2024-10-31,10,4,NBO,CPT,long_haul,economy,2,9148,0.3705,1.9,6778.668,6.778668,Scope 3,Cat 6 — Business travel,SAP travel booking export,91960.61,0.919,0,2024
TRV-000948,Jones-Thorpe,XMD,Banking & Finance,2024-05-07,5,2,NBO,KIS,short_haul,economy,3,1430,0.3002,1.9,1287.858,1.287858,Scope 3,Cat 6 — Business travel,SAP travel booking export,31926.48,0.97,0,2024
TRV-000137,Bowen-Sutton,ZVV,Retail & FMCG,2024-11-15,11,4,NBO,ELD,short_haul,economy,3,664,0.3002,1.9,597.998,0.597998,Scope 3,Cat 6 — Business travel,SAP travel booking export,21176.24,0.9396,0,2024
TRV-000311,Thomas Smith and Chan,HZJ,Retail & FMCG,2024-09-14,9,3,NBO,ELD,short_haul,economy,3,2138,0.3002,1.9,1925.483,1.925483,Scope 3,Cat 6 — Business travel,SAP travel booking export,38898.35,0.9708,0,2024
TRV-001119,Shah Hayward and Smith,PFT,Banking & Finance,2024-02-14,2,1,NBO,ELD,short_haul,economy,2,1133,0.3002,1.9,680.253,0.680253,Scope 3,Cat 6 — Business travel,SAP travel booking export,12871.26,0.9329,0,2024
TRV-000573,Hall-Jones,CLD,Insurance,2024-11-04,11,4,NBO,DAR,short_haul,economy,1,1922,0.3002,1.9,576.984,0.576984,Scope 3,Cat 6 — Business travel,SAP travel booking export,16445.13,0.9574,0,2024
TRV-000463,Palmer Thomas and Johnson,CCY,Manufacturing,2024-04-28,4,2,NBO,DAR,short_haul,economy,1,1495,0.3002,1.9,448.799,0.448799,Scope 3,Cat 6 — Business travel,SAP travel booking export,14261.99,0.9204,0,2024
TRV-001186,Moore Group,PMD,Telecommunications,2024-08-03,8,3,NBO,ELD,short_haul,economy,2,2934,0.3002,1.9,1761.574,1.761574,Scope 3,Cat 6 — Business travel,SAP travel booking export,34039.51,0.973,0,2024
TRV-001117,Shah Hayward and Smith,PFT,Banking & Finance,2024-08-24,8,3,NBO,DAR,short_haul,economy,3,982,0.3002,1.9,884.389,0.884389,Scope 3,Cat 6 — Business travel,SAP travel booking export,25433.93,0.9767,0,2024
TRV-001331,Scott Ltd,ZSQ,Energy & Petroleum,2024-02-03,2,1,NBO,MBA,short_haul,economy,2,378,0.3002,1.9,226.951,0.226951,Scope 3,Cat 6 — Business travel,SAP travel booking export,4072.14,0.9365,0,2024
