narrative_id,company_name,nse_code,sector,fy_year,scope1_tco2e,total_tco2e,intensity,uncertainty_pct,scope1_narrative,intensity_narrative,uncertainty_narrative,recommendation_narrative,full_narrative
NAR-00098,Wilson Group,ZYY,Construction,2024,14986.56,20189.18,0.4011,4.94,"The company's direct fleet emissions totalled 14987 tCO2e in FY2024, representing 74% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","The company achieved an emission intensity of 0.40 tCO2e/KSh M, a reduction of 2.9% versus FY2023.","The 95% confidence interval on the total emission figure is ±4.9%, yielding a range of 19192–21187 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 41%, saving 1242 tCO2e annually.","The company's direct fleet emissions totalled 14987 tCO2e in FY2024, representing 74% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. The company achieved an emission intensity of 0.40 tCO2e/KSh M, a reduction of 2.9% versus FY2023. The 95% confidence interval on the total emission figure is ±4.9%, yielding a range of 19192–21187 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 41%, saving 1242 tCO2e annually."
NAR-00032,Webster-Byrne,MGG,Real Estate,2024,4230.26,6413.44,0.205,3.74,"Direct combustion emissions from 132 owned and leased vehicles amounted to 4230 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","The company achieved an emission intensity of 0.20 tCO2e/KSh M, a reduction of 10.4% versus FY2023.","The 95% confidence interval on the total emission figure is ±3.7%, yielding a range of 6174–6653 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 33%, saving 317 tCO2e annually.","Direct combustion emissions from 132 owned and leased vehicles amounted to 4230 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. The company achieved an emission intensity of 0.20 tCO2e/KSh M, a reduction of 10.4% versus FY2023. The 95% confidence interval on the total emission figure is ±3.7%, yielding a range of 6174–6653 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 33%, saving 317 tCO2e annually."
NAR-00013,Grant Blackburn and Jones,OMQ,Banking & Finance,2024,14316.21,22051.19,0.8342,7.29,"Scope 1 emissions of 14316 tCO2e arise from direct combustion of petrol and diesel in the company's 177 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 0.83 tCO2e/KSh M, a increase of 3.8% versus FY2023.","The 95% confidence interval on the total emission figure is ±7.3%, yielding a range of 20444–23659 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 39% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 1290 tCO2e per year.,"Scope 1 emissions of 14316 tCO2e arise from direct combustion of petrol and diesel in the company's 177 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 0.83 tCO2e/KSh M, a increase of 3.8% versus FY2023. The 95% confidence interval on the total emission figure is ±7.3%, yielding a range of 20444–23659 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 39% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 1290 tCO2e per year."
NAR-00036,Jones Mason and Chapman,CPQ,Insurance,2024,11415.82,14993.34,0.1941,7.73,"Scope 1 emissions of 11416 tCO2e arise from direct combustion of petrol and diesel in the company's 44 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 0.19 tCO2e/KSh M, a increase of 6.5% versus FY2023.","The 95% confidence interval on the total emission figure is ±7.7%, yielding a range of 13834–16152 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 29% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 652 tCO2e annually at approximately KSh 6010 per tonne avoided.,"Scope 1 emissions of 11416 tCO2e arise from direct combustion of petrol and diesel in the company's 44 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 0.19 tCO2e/KSh M, a increase of 6.5% versus FY2023. The 95% confidence interval on the total emission figure is ±7.7%, yielding a range of 13834–16152 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 29% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 652 tCO2e annually at approximately KSh 6010 per tonne avoided."
NAR-00120,Dixon-Ryan,ARX,Healthcare,2024,860.48,1454.73,0.0227,5.45,"Scope 1 emissions of 860 tCO2e arise from direct combustion of petrol and diesel in the company's 160 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","The company achieved an emission intensity of 0.02 tCO2e/KSh M, a reduction of 10.0% versus FY2023.","The 95% confidence interval on the total emission figure is ±5.5%, yielding a range of 1375–1534 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 26% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 57 tCO2e annually at approximately KSh 12526 per tonne avoided.,"Scope 1 emissions of 860 tCO2e arise from direct combustion of petrol and diesel in the company's 160 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). The company achieved an emission intensity of 0.02 tCO2e/KSh M, a reduction of 10.0% versus FY2023. The 95% confidence interval on the total emission figure is ±5.5%, yielding a range of 1375–1534 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 26% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 57 tCO2e annually at approximately KSh 12526 per tonne avoided."
NAR-00043,Cox-Dawson,GQA,Telecommunications,2024,5575.81,7666.76,0.1198,5.74,"Scope 1 emissions of 5576 tCO2e arise from direct combustion of petrol and diesel in the company's 176 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","Emission intensity was 0.12 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 7227–8107 tCO2e (±5.7%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 31%, saving 357 tCO2e annually.","Scope 1 emissions of 5576 tCO2e arise from direct combustion of petrol and diesel in the company's 176 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). Emission intensity was 0.12 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 7227–8107 tCO2e (±5.7%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 31%, saving 357 tCO2e annually."
NAR-00190,Thomas-Wood,DCC,Construction,2024,1861.37,2820.19,0.0918,6.24,"Direct combustion emissions from 61 owned and leased vehicles amounted to 1861 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","The company achieved an emission intensity of 0.09 tCO2e/KSh M, a reduction of 2.2% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 2644–2996 tCO2e (±6.2%).",Transitioning 32% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 135 tCO2e annually at approximately KSh 13944 per tonne avoided.,"Direct combustion emissions from 61 owned and leased vehicles amounted to 1861 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. The company achieved an emission intensity of 0.09 tCO2e/KSh M, a reduction of 2.2% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 2644–2996 tCO2e (±6.2%). Transitioning 32% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 135 tCO2e annually at approximately KSh 13944 per tonne avoided."
NAR-00091,Daly Holden and Wilson,TZL,Agriculture,2024,11817.46,16814.79,0.6629,5.2,"Direct combustion emissions from 166 owned and leased vehicles amounted to 11817 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","The company achieved an emission intensity of 0.66 tCO2e/KSh M, a increase of 1.8% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 15940–17689 tCO2e (±5.2%).",A remote-work policy covering 24% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 605 tCO2e per year.,"Direct combustion emissions from 166 owned and leased vehicles amounted to 11817 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. The company achieved an emission intensity of 0.66 tCO2e/KSh M, a increase of 1.8% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 15940–17689 tCO2e (±5.2%). A remote-work policy covering 24% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 605 tCO2e per year."
NAR-00137,Murray LLC,PHO,Retail & FMCG,2024,6257.99,10090.84,0.1392,4.74,"Direct combustion emissions from 113 owned and leased vehicles amounted to 6258 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Transport emission intensity stood at 0.14 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group.","The 95% confidence interval on the total emission figure is ±4.7%, yielding a range of 9613–10569 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 24% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 363 tCO2e per year.,"Direct combustion emissions from 113 owned and leased vehicles amounted to 6258 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Transport emission intensity stood at 0.14 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group. The 95% confidence interval on the total emission figure is ±4.7%, yielding a range of 9613–10569 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 24% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 363 tCO2e per year."
NAR-00052,Byrne LLC,QUZ,Banking & Finance,2024,11015.66,16511.06,0.7248,7.16,"The company's direct fleet emissions totalled 11016 tCO2e in FY2024, representing 67% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Emission intensity was 0.72 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 15329–17693 tCO2e (±7.2%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 43%, saving 1065 tCO2e annually.","The company's direct fleet emissions totalled 11016 tCO2e in FY2024, representing 67% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Emission intensity was 0.72 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 15329–17693 tCO2e (±7.2%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 43%, saving 1065 tCO2e annually."
NAR-00128,Hammond Campbell and Burgess,JBW,Agriculture,2024,1526.26,2288.78,0.0327,6.7,"Scope 1 emissions of 1526 tCO2e arise from direct combustion of petrol and diesel in the company's 171 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","Transport emission intensity stood at 0.03 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 2135–2442 tCO2e (±6.7%).",A remote-work policy covering 29% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 100 tCO2e per year.,"Scope 1 emissions of 1526 tCO2e arise from direct combustion of petrol and diesel in the company's 171 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). Transport emission intensity stood at 0.03 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 2135–2442 tCO2e (±6.7%). A remote-work policy covering 29% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 100 tCO2e per year."
