anomaly_record_id,company_name,nse_code,vehicle_id,vehicle_class,transaction_date,fuel_declared_l,gps_km_logged,expected_fuel_l,delta_fuel_l,anomaly_flag,anomaly_type,anomaly_confidence,impact_tco2e,isolation_score,resolution_status
ANO-000753,Smith Holmes and Robinson,QNO,QNO-SUV-012,petrol_suv,2024-12-27,63.1,284.6,41.98,21.12,1,excessive_idle,0.8509,0.048808,-0.7765,pending
ANO-002323,Griffiths Pearson and Hall,VUH,VUH-BUS-042,diesel_bus,2024-01-07,282.0,60.0,12.74,269.26,1,over_capacity,0.8707,0.710846,-0.4695,escalated
ANO-002070,Parry Bates and Adams,HDQ,HDQ-SUV-009,petrol_suv,2024-04-02,28.1,164.8,24.31,3.79,1,fuel_type_mismatch,0.9407,0.008759,-0.4917,escalated
ANO-000611,James LLC,XEO,XEO-BUS-040,diesel_bus,2024-04-04,145.3,295.2,62.7,82.6,1,excessive_idle,0.9518,0.218064,-0.6769,pending
ANO-001465,Griffiths Pearson and Hall,VUH,VUH-LPG-014,lpg_van,2024-03-14,103.3,60.4,8.55,94.75,1,impossible_consumption,0.9502,0.154442,-0.5815,pending
ANO-000801,Jones LLC,IBW,IBW-BUS-028,diesel_bus,2024-05-20,37.0,106.8,22.68,14.32,1,fuel_type_mismatch,0.8221,0.037805,-0.6811,pending
ANO-001273,James LLC,XEO,XEO-LPG-029,lpg_van,2024-03-31,11.1,23.4,3.31,7.79,1,negative_km,0.8826,0.012698,-0.8146,pending
ANO-001559,Morgan and Sons,NQY,NQY-SUV-025,petrol_suv,2024-05-08,22.4,51.0,7.52,14.88,1,duplicate_entry,0.8753,0.034387,-0.7903,resolved
ANO-000580,White-Collins,XSE,XSE-VAN-005,diesel_van,2024-10-20,35.3,277.7,34.41,0.89,1,negative_km,0.9631,0.00235,-0.7651,pending
ANO-002076,Shepherd-Holden,PYE,PYE-TRK-005,diesel_truck,2024-10-17,244.1,188.8,62.38,181.72,1,excessive_idle,0.9039,0.479741,-0.6699,pending
ANO-001916,King-Bryant,IJP,IJP-MTR-011,petrol_bike,2024-03-16,11.1,137.3,6.48,4.62,1,excessive_idle,0.8903,0.010608,-0.5815,pending
ANO-001032,Cole Baxter and Smith,MMS,MMS-BUS-010,diesel_bus,2024-08-16,167.5,226.3,48.07,119.43,1,excessive_idle,0.8782,0.315295,-0.7745,resolved
ANO-001883,Lee Miller and Gray,YNV,YNV-VAN-044,diesel_van,2024-12-05,33.9,52.1,6.46,27.44,1,impossible_consumption,0.9553,0.072442,-0.5571,pending
ANO-000794,Jones-Payne,JKJ,JKJ-CAR-020,petrol_saloon,2024-08-19,22.3,0.0,0.0,22.3,1,zero_gps_nonzero_fuel,0.8579,0.051535,-0.482,pending
ANO-001790,Butler-James,ZQM,ZQM-CAR-044,petrol_saloon,2024-11-28,34.2,141.8,13.72,20.48,1,impossible_consumption,0.8492,0.047329,-0.8018,pending
ANO-000599,Howells Daniels and Talbot,XJS,XJS-VAN-011,diesel_van,2024-09-18,98.5,17.7,2.19,96.31,1,impossible_consumption,0.9696,0.254258,-0.5203,escalated
ANO-000271,Patel PLC,OXH,OXH-LPG-019,lpg_van,2024-05-12,50.0,161.2,22.83,27.17,1,duplicate_entry,0.9211,0.044287,-0.7101,pending
ANO-000936,Parry Bates and Adams,HDQ,HDQ-VAN-039,diesel_van,2024-02-18,23.4,0.0,0.0,23.4,1,zero_gps_nonzero_fuel,0.8543,0.061776,-0.6611,resolved
ANO-000302,Phillips-Phillips,OXF,OXF-TRK-007,diesel_truck,2024-10-02,213.9,107.8,35.62,178.28,1,impossible_consumption,0.8951,0.470659,-0.588,pending
ANO-001805,Parry Gill and Jenkins,MSS,MSS-VAN-006,diesel_van,2024-05-11,30.7,11.6,1.44,29.26,1,negative_km,0.896,0.077246,-0.4382,pending
ANO-001522,Taylor-Bartlett,GUJ,GUJ-BUS-009,diesel_bus,2024-10-16,119.0,59.0,12.53,106.47,1,impossible_consumption,0.9006,0.281081,-0.501,pending
ANO-000137,Bell Harris and Walters,PPW,PPW-CNG-042,cng_van,2024-02-01,30.4,218.8,28.4,2.0,1,fuel_type_mismatch,0.9007,0.00408,-0.5831,resolved
ANO-001484,Jones Carter and Carr,UFG,UFG-TRK-035,diesel_truck,2024-06-06,203.8,175.0,57.82,145.98,1,impossible_consumption,0.8468,0.385387,-0.4717,pending
ANO-001260,Gibbs Byrne and White,TKR,TKR-TRK-044,diesel_truck,2024-12-25,38.3,97.5,32.21,6.09,1,negative_km,0.9355,0.016078,-0.5883,resolved
ANO-001158,Shaw Ltd,FCJ,FCJ-4WD-023,petrol_4wd,2024-08-16,104.9,168.9,27.9,77.0,1,over_capacity,0.8981,0.20328,-0.7131,pending
ANO-001632,Taylor-Ball,CGQ,CGQ-MTR-022,petrol_bike,2024-11-21,13.9,295.6,13.95,-0.05,1,excessive_idle,0.8435,0.000115,-0.7205,pending
ANO-001753,Harris-Brown,XXN,XXN-CAR-034,petrol_saloon,2024-11-19,17.6,124.5,12.05,5.55,1,negative_km,0.9838,0.012826,-0.4925,escalated
ANO-001296,Archer Atkins and Goddard,TML,TML-TRK-017,diesel_truck,2024-12-30,217.6,186.9,61.75,155.85,1,excessive_idle,0.9871,0.411444,-0.5103,pending
ANO-002320,Franklin Bibi and Lewis,IDW,IDW-VAN-036,diesel_van,2024-04-14,69.1,22.2,2.75,66.35,1,excessive_idle,0.8743,0.175164,-0.4411,resolved
ANO-002407,Whittaker Rogers and Rogers,FAQ,FAQ-LPG-008,lpg_van,2024-11-13,102.6,275.8,39.05,63.55,1,over_capacity,0.906,0.103587,-0.3808,pending
ANO-001574,Lee Miller and Gray,YNV,YNV-VAN-024,diesel_van,2024-06-30,66.2,180.1,22.31,43.89,1,impossible_consumption,0.8707,0.11587,-0.7641,escalated
ANO-000085,White Smith and Dean,DED,DED-VAN-016,diesel_van,2024-01-09,54.0,29.7,3.68,50.32,1,duplicate_entry,0.8338,0.132845,-0.6633,pending
ANO-001970,Wood Ford and Smith,DFH,DFH-4WD-037,petrol_4wd,2024-03-19,63.7,30.2,4.99,58.71,1,excessive_idle,0.8249,0.154994,-0.8143,pending
ANO-001222,Davies Griffin and Clarke,ESU,ESU-MTR-026,petrol_bike,2024-07-05,21.5,269.7,12.73,8.77,1,over_capacity,0.9587,0.020136,-0.5832,resolved
ANO-000393,Jackson Baker and Wood,ITI,ITI-CNG-014,cng_van,2024-01-12,19.6,91.5,11.88,7.72,1,fuel_type_mismatch,0.9765,0.015749,-0.7301,pending
ANO-000928,O'Connor Inc,APN,APN-MTR-026,petrol_bike,2024-07-06,21.5,45.6,2.15,19.35,1,duplicate_entry,0.9769,0.044428,-0.6903,resolved
ANO-000300,Patel-Robinson,CSA,CSA-BUS-012,diesel_bus,2024-09-25,178.7,147.0,31.22,147.48,1,excessive_idle,0.8714,0.389347,-0.3627,resolved
ANO-000390,Davies Griffin and Clarke,ESU,ESU-BUS-005,diesel_bus,2024-08-25,71.8,151.2,32.11,39.69,1,impossible_consumption,0.9129,0.104782,-0.6339,escalated
ANO-000715,Johnson Dixon and King,ADC,ADC-TRK-039,diesel_truck,2024-09-16,245.2,247.4,81.74,163.46,1,impossible_consumption,0.9829,0.431534,-0.3642,pending
ANO-001411,White-Collins,XSE,XSE-VAN-018,diesel_van,2024-01-13,31.7,150.4,18.63,13.07,1,impossible_consumption,0.83,0.034505,-0.4485,resolved
ANO-000986,James LLC,XEO,XEO-4WD-035,petrol_4wd,2024-08-05,81.6,194.7,32.16,49.44,1,excessive_idle,0.9633,0.130522,-0.5476,resolved
ANO-001246,Jones LLC,IBW,IBW-SUV-048,petrol_suv,2024-03-24,38.2,47.8,7.05,31.15,1,duplicate_entry,0.8706,0.071987,-0.8192,pending
ANO-001591,White Smith and Dean,DED,DED-LPG-049,lpg_van,2024-06-19,17.4,125.3,17.74,-0.34,1,negative_km,0.9784,0.000554,-0.5761,escalated
ANO-000597,Gibbs Byrne and White,TKR,TKR-LPG-047,lpg_van,2024-10-02,48.7,240.3,34.03,14.67,1,negative_km,0.9015,0.023912,-0.4127,resolved
ANO-000612,Hale Day and Hudson,VWT,VWT-CAR-005,petrol_saloon,2024-03-08,42.0,14.3,1.38,40.62,1,excessive_idle,0.9679,0.093873,-0.5795,escalated
ANO-002050,White-Collins,XSE,XSE-4WD-040,petrol_4wd,2024-05-30,57.1,130.7,21.59,35.51,1,fuel_type_mismatch,0.9783,0.093746,-0.6487,escalated
ANO-001726,Shaw Ltd,FCJ,FCJ-SUV-005,petrol_suv,2024-07-18,65.0,0.0,0.0,65.0,1,zero_gps_nonzero_fuel,0.8938,0.150215,-0.6575,pending
ANO-001080,Davies Griffin and Clarke,ESU,ESU-VAN-008,diesel_van,2024-05-16,44.2,223.7,27.72,16.48,1,impossible_consumption,0.8877,0.043507,-0.7534,resolved
ANO-000093,Brown Ltd,ECS,ECS-SUV-017,petrol_suv,2024-12-03,48.9,252.6,37.26,11.64,1,negative_km,0.8251,0.0269,-0.3823,pending
ANO-001639,Jones-Payne,JKJ,JKJ-MTR-039,petrol_bike,2024-10-22,27.3,119.2,5.63,21.67,1,impossible_consumption,0.9254,0.049755,-0.4252,escalated
ANO-002031,Henderson-Bell,PPK,PPK-MTR-038,petrol_bike,2024-08-27,49.1,196.0,9.25,39.85,1,fuel_type_mismatch,0.9651,0.091496,-0.3935,pending
ANO-001965,Johnson Dixon and King,ADC,ADC-4WD-035,petrol_4wd,2024-04-03,40.7,53.4,8.82,31.88,1,negative_km,0.8586,0.084163,-0.3526,escalated
ANO-000937,Foster-Goddard,LJY,LJY-LPG-004,lpg_van,2024-11-04,60.8,0.0,0.0,60.8,1,zero_gps_nonzero_fuel,0.9164,0.099104,-0.6592,resolved
ANO-000659,Walsh-Brown,LZS,LZS-MTR-012,petrol_bike,2024-08-12,67.5,0.0,0.0,67.5,1,zero_gps_nonzero_fuel,0.8279,0.15498,-0.5865,resolved
ANO-000161,Greenwood-Parker,TRR,TRR-MTR-013,petrol_bike,2024-03-17,20.4,184.8,8.72,11.68,1,over_capacity,0.8202,0.026817,-0.5884,pending
ANO-000092,Gibbs Byrne and White,TKR,TKR-SUV-003,petrol_suv,2024-12-24,31.6,0.0,0.0,31.6,1,zero_gps_nonzero_fuel,0.9283,0.073028,-0.5545,resolved
ANO-001146,Taylor-Ball,CGQ,CGQ-LPG-003,lpg_van,2024-08-14,50.4,259.4,36.73,13.67,1,negative_km,0.9816,0.022282,-0.4228,resolved
ANO-000543,Ward Smith and Clarke,BGC,BGC-BUS-014,diesel_bus,2024-09-14,290.6,254.1,53.97,236.63,1,over_capacity,0.9852,0.624703,-0.6086,pending
ANO-001671,Patel-Robinson,CSA,CSA-VAN-020,diesel_van,2024-04-09,67.6,77.3,9.58,58.02,1,excessive_idle,0.973,0.153173,-0.7627,escalated
ANO-002089,Rogers-James,AFC,AFC-LPG-045,lpg_van,2024-05-19,53.8,0.0,0.0,53.8,1,zero_gps_nonzero_fuel,0.8746,0.087694,-0.3616,resolved
ANO-000761,Carter-Payne,IUF,IUF-TRK-047,diesel_truck,2024-05-18,76.7,0.0,0.0,76.7,1,zero_gps_nonzero_fuel,0.9164,0.202488,-0.6139,pending
ANO-002404,Taylor-Bartlett,GUJ,GUJ-TRK-039,diesel_truck,2024-05-14,243.6,117.7,38.89,204.71,1,excessive_idle,0.9099,0.540434,-0.5691,pending
ANO-001119,Jones Inc,MJJ,MJJ-TRK-045,diesel_truck,2024-12-31,50.0,44.5,14.7,35.3,1,fuel_type_mismatch,0.8601,0.093192,-0.6763,pending
ANO-002354,Martin-Jackson,JPG,JPG-CAR-009,petrol_saloon,2024-04-01,12.6,264.3,25.57,-12.97,1,negative_km,0.8441,0.029973,-0.4594,pending
ANO-000982,Foster-Goddard,LJY,LJY-SUV-044,petrol_suv,2024-05-05,38.3,70.2,10.35,27.95,1,duplicate_entry,0.9062,0.064592,-0.558,pending
ANO-001233,Wood Ford and Smith,DFH,DFH-TRK-028,diesel_truck,2024-07-11,16.7,70.2,23.19,-6.49,1,fuel_type_mismatch,0.8476,0.017134,-0.819,pending
ANO-000554,Johnson Dixon and King,ADC,ADC-CAR-014,petrol_saloon,2024-04-18,35.6,48.5,4.69,30.91,1,negative_km,0.8777,0.071433,-0.7586,pending
ANO-001439,Cole Baxter and Smith,MMS,MMS-VAN-027,diesel_van,2024-01-21,68.5,0.0,0.0,68.5,1,zero_gps_nonzero_fuel,0.9482,0.18084,-0.7236,pending
ANO-000469,Bennett-Evans,RPT,RPT-SUV-025,petrol_suv,2024-03-05,21.6,15.3,2.26,19.34,1,negative_km,0.9701,0.044695,-0.7915,escalated
ANO-001227,King-Bryant,IJP,IJP-VAN-007,diesel_van,2024-05-27,32.1,0.0,0.0,32.1,1,zero_gps_nonzero_fuel,0.8716,0.084744,-0.5601,pending
ANO-000012,Jones-Payne,JKJ,JKJ-MTR-031,petrol_bike,2024-11-01,21.0,283.6,13.39,7.61,1,over_capacity,0.8916,0.017473,-0.5296,pending
ANO-000064,Butler-James,ZQM,ZQM-CAR-044,petrol_saloon,2024-03-06,37.3,173.5,16.79,20.51,1,excessive_idle,0.8326,0.047398,-0.4444,pending
ANO-000465,Holt-Murphy,GUP,GUP-SUV-025,petrol_suv,2024-07-17,41.5,203.1,29.96,11.54,1,negative_km,0.9537,0.026668,-0.4593,pending
ANO-000533,Bell Harris and Walters,PPW,PPW-4WD-049,petrol_4wd,2024-07-11,17.0,32.5,5.37,11.63,1,fuel_type_mismatch,0.9049,0.030703,-0.753,escalated
ANO-001058,Patel-Robinson,CSA,CSA-TRK-031,diesel_truck,2024-09-19,65.1,217.2,71.76,-6.66,1,impossible_consumption,0.9097,0.017582,-0.5915,pending
ANO-001868,Archer Atkins and Goddard,TML,TML-BUS-040,diesel_bus,2024-01-03,141.8,203.0,43.12,98.68,1,impossible_consumption,0.9566,0.260515,-0.8206,escalated
ANO-001125,Jones Stanley and Hughes,SZS,SZS-SUV-013,petrol_suv,2024-03-27,52.2,111.7,16.48,35.72,1,fuel_type_mismatch,0.9158,0.082549,-0.7778,pending
ANO-000541,Smith Group,QBD,QBD-SUV-021,petrol_suv,2024-12-10,49.5,91.9,13.56,35.94,1,excessive_idle,0.8267,0.083057,-0.5789,pending
ANO-000720,Phillips-Phillips,OXF,OXF-CNG-009,cng_van,2024-03-14,59.3,0.0,0.0,59.3,1,zero_gps_nonzero_fuel,0.8922,0.120972,-0.6654,pending
ANO-001223,Ward Smith and Clarke,BGC,BGC-TRK-023,diesel_truck,2024-08-20,25.5,128.2,42.36,-16.86,1,fuel_type_mismatch,0.9588,0.04451,-0.4292,pending
ANO-000256,James Hale and Shepherd,QSC,QSC-4WD-015,petrol_4wd,2024-03-18,82.4,282.6,46.69,35.71,1,excessive_idle,0.8444,0.094274,-0.4896,pending
ANO-001937,Rogers-James,AFC,AFC-MTR-011,petrol_bike,2024-03-29,48.0,287.0,13.55,34.45,1,negative_km,0.9101,0.079097,-0.5483,resolved
ANO-001202,Holt-Murphy,GUP,GUP-LPG-047,lpg_van,2024-09-08,35.0,0.0,0.0,35.0,1,zero_gps_nonzero_fuel,0.8972,0.05705,-0.5164,escalated
ANO-000478,Jones Stanley and Hughes,SZS,SZS-MTR-030,petrol_bike,2024-04-23,15.8,264.5,12.48,3.32,1,over_capacity,0.8955,0.007623,-0.7563,escalated
ANO-002193,Greenwood-Parker,TRR,TRR-BUS-029,diesel_bus,2024-05-14,56.5,93.8,19.92,36.58,1,fuel_type_mismatch,0.9787,0.096571,-0.7179,pending
ANO-000044,Cole Baxter and Smith,MMS,MMS-SUV-039,petrol_suv,2024-10-08,43.4,180.7,26.65,16.75,1,fuel_type_mismatch,0.9119,0.038709,-0.8169,pending
ANO-002073,Howells Daniels and Talbot,XJS,XJS-CNG-035,cng_van,2024-03-18,32.8,253.2,32.87,-0.07,1,impossible_consumption,0.982,0.000143,-0.7194,escalated
ANO-002351,Burton PLC,JBS,JBS-CAR-042,petrol_saloon,2024-09-01,32.3,0.0,0.0,32.3,1,zero_gps_nonzero_fuel,0.8667,0.074645,-0.8418,escalated
ANO-001987,Jones Stanley and Hughes,SZS,SZS-LPG-038,lpg_van,2024-01-29,64.7,0.0,0.0,64.7,1,zero_gps_nonzero_fuel,0.8447,0.105461,-0.8084,pending
ANO-000962,Shaw Ltd,FCJ,FCJ-4WD-035,petrol_4wd,2024-05-11,126.4,140.9,23.28,103.12,1,over_capacity,0.9829,0.272237,-0.3586,escalated
ANO-000768,Morgan and Sons,NQY,NQY-CNG-012,cng_van,2024-06-23,22.5,54.3,7.05,15.45,1,duplicate_entry,0.8297,0.031518,-0.5657,pending
ANO-001533,Dawson Group,BKC,BKC-CNG-015,cng_van,2024-02-19,76.9,197.3,25.61,51.29,1,over_capacity,0.9171,0.104632,-0.6137,resolved
ANO-001589,Davies Griffin and Clarke,ESU,ESU-SUV-036,petrol_suv,2024-07-01,47.8,105.8,15.61,32.19,1,duplicate_entry,0.8753,0.074391,-0.8225,resolved
ANO-002245,Walsh-Brown,LZS,LZS-4WD-047,petrol_4wd,2024-07-21,23.7,63.1,10.42,13.28,1,duplicate_entry,0.8548,0.035059,-0.3839,resolved
ANO-000409,Johnson Dixon and King,ADC,ADC-CAR-029,petrol_saloon,2024-08-09,25.2,188.4,18.23,6.97,1,duplicate_entry,0.9191,0.016107,-0.3774,pending
ANO-001982,King-Bryant,IJP,IJP-CAR-027,petrol_saloon,2024-03-18,59.8,0.0,0.0,59.8,1,zero_gps_nonzero_fuel,0.9478,0.138198,-0.7225,pending
ANO-000026,Butler-James,ZQM,ZQM-SUV-002,petrol_suv,2024-10-01,36.2,193.0,28.47,7.73,1,duplicate_entry,0.9734,0.017864,-0.4557,resolved
ANO-002144,Thompson Green and Lowe,ICD,ICD-TRK-018,diesel_truck,2024-07-21,220.1,159.9,52.83,167.27,1,excessive_idle,0.8907,0.441593,-0.8304,escalated
ANO-001495,Jackson Baker and Wood,ITI,ITI-4WD-007,petrol_4wd,2024-12-17,63.0,243.3,40.19,22.81,1,excessive_idle,0.9467,0.060218,-0.4291,pending
ANO-001157,Patel PLC,OXH,OXH-VAN-039,diesel_van,2024-10-28,30.6,118.5,14.68,15.92,1,negative_km,0.9205,0.042029,-0.8316,pending
ANO-000595,Jackson Baker and Wood,ITI,ITI-CNG-045,cng_van,2024-03-07,81.9,166.3,21.59,60.31,1,over_capacity,0.9352,0.123032,-0.4552,pending
ANO-000040,Walsh-Brown,LZS,LZS-MTR-014,petrol_bike,2024-10-01,27.3,210.1,9.92,17.38,1,impossible_consumption,0.9027,0.039905,-0.4935,escalated
ANO-002085,Ward Smith and Clarke,BGC,BGC-TRK-001,diesel_truck,2024-04-06,24.7,229.0,75.66,-50.96,1,fuel_type_mismatch,0.8909,0.134534,-0.7841,pending
ANO-002183,Taylor-Ball,CGQ,CGQ-VAN-018,diesel_van,2024-02-03,60.0,0.0,0.0,60.0,1,zero_gps_nonzero_fuel,0.8853,0.1584,-0.8228,pending
ANO-000333,Davies Griffin and Clarke,ESU,ESU-4WD-008,petrol_4wd,2024-10-29,100.7,13.5,2.23,98.47,1,over_capacity,0.8906,0.259961,-0.6939,pending
ANO-001361,Smith Holmes and Robinson,QNO,QNO-TRK-019,diesel_truck,2024-07-04,355.1,265.0,87.56,267.54,1,over_capacity,0.8701,0.706306,-0.4386,pending
ANO-002130,King-Bryant,IJP,IJP-CNG-023,cng_van,2024-06-15,24.6,91.0,11.81,12.79,1,negative_km,0.9061,0.026092,-0.7135,escalated
ANO-000359,Archer Atkins and Goddard,TML,TML-CNG-041,cng_van,2024-08-16,26.8,203.1,26.36,0.44,1,duplicate_entry,0.839,0.000898,-0.4706,pending
ANO-000893,Gibbs Byrne and White,TKR,TKR-SUV-045,petrol_suv,2024-06-10,82.9,130.4,19.23,63.67,1,over_capacity,0.9393,0.147141,-0.3577,pending
ANO-001373,Smith Group,QBD,QBD-4WD-023,petrol_4wd,2024-10-14,49.9,121.4,20.06,29.84,1,duplicate_entry,0.933,0.078778,-0.4535,pending
ANO-000170,Moore-Parry,FNM,FNM-BUS-025,diesel_bus,2024-08-06,18.7,164.4,34.92,-16.22,1,fuel_type_mismatch,0.9113,0.042821,-0.7946,pending
ANO-002234,Dickinson Ltd,ZWK,ZWK-MTR-028,petrol_bike,2024-07-15,57.7,0.0,0.0,57.7,1,zero_gps_nonzero_fuel,0.9628,0.132479,-0.6409,resolved
ANO-001316,Henderson-Bell,PPK,PPK-TRK-043,diesel_truck,2024-08-22,32.8,0.0,0.0,32.8,1,zero_gps_nonzero_fuel,0.96,0.086592,-0.4645,pending
ANO-002176,Carter-Payne,IUF,IUF-LPG-006,lpg_van,2024-10-26,32.3,39.8,5.64,26.66,1,impossible_consumption,0.9876,0.043456,-0.8374,escalated
ANO-000323,Johnson Dixon and King,ADC,ADC-TRK-027,diesel_truck,2024-05-14,52.8,194.1,64.13,-11.33,1,duplicate_entry,0.9027,0.029911,-0.4325,pending
ANO-000062,Jones Stanley and Hughes,SZS,SZS-4WD-019,petrol_4wd,2024-07-23,20.6,204.6,33.8,-13.2,1,duplicate_entry,0.8508,0.034848,-0.5089,pending
ANO-002267,Cole Baxter and Smith,MMS,MMS-CAR-014,petrol_saloon,2024-05-21,36.2,277.9,26.89,9.31,1,excessive_idle,0.906,0.021515,-0.812,pending
ANO-000956,Henderson-Bell,PPK,PPK-LPG-003,lpg_van,2024-08-17,30.7,238.0,33.7,-3.0,1,fuel_type_mismatch,0.8245,0.00489,-0.6137,escalated
ANO-001443,Phillips-Phillips,OXF,OXF-TRK-030,diesel_truck,2024-06-20,120.5,282.0,93.17,27.33,1,impossible_consumption,0.8604,0.072151,-0.735,pending
ANO-000931,Howells Daniels and Talbot,XJS,XJS-LPG-019,lpg_van,2024-12-21,58.3,0.0,0.0,58.3,1,zero_gps_nonzero_fuel,0.982,0.095029,-0.6892,resolved
ANO-001635,Thompson Green and Lowe,ICD,ICD-BUS-043,diesel_bus,2024-11-05,276.8,230.9,49.04,227.76,1,over_capacity,0.8749,0.601286,-0.5514,pending
ANO-001025,White-Collins,XSE,XSE-TRK-023,diesel_truck,2024-03-01,251.3,33.1,10.94,240.36,1,impossible_consumption,0.9523,0.63455,-0.4283,pending
ANO-000150,Moore-Parry,FNM,FNM-LPG-025,lpg_van,2024-06-01,64.0,0.0,0.0,64.0,1,zero_gps_nonzero_fuel,0.8736,0.10432,-0.4706,pending
ANO-000669,Franklin Bibi and Lewis,IDW,IDW-VAN-040,diesel_van,2024-07-31,100.9,251.2,31.12,69.78,1,impossible_consumption,0.9482,0.184219,-0.8482,pending
ANO-001445,Patel-Robinson,CSA,CSA-CAR-022,petrol_saloon,2024-10-15,55.8,234.9,22.73,33.07,1,fuel_type_mismatch,0.828,0.076425,-0.4525,pending
ANO-001959,Dickinson Ltd,ZWK,ZWK-SUV-036,petrol_suv,2024-01-15,54.6,141.3,20.84,33.76,1,excessive_idle,0.9616,0.07802,-0.4256,pending
ANO-001184,Parry Gill and Jenkins,MSS,MSS-CAR-016,petrol_saloon,2024-07-12,58.0,36.8,3.56,54.44,1,over_capacity,0.9154,0.125811,-0.8048,pending
ANO-001404,Davies Griffin and Clarke,ESU,ESU-MTR-049,petrol_bike,2024-04-05,50.1,193.6,9.14,40.96,1,negative_km,0.9666,0.094045,-0.7578,pending
ANO-002033,Cole Baxter and Smith,MMS,MMS-CNG-048,cng_van,2024-07-19,84.3,243.9,31.66,52.64,1,over_capacity,0.8801,0.107386,-0.6868,pending
ANO-001617,White-Collins,XSE,XSE-VAN-022,diesel_van,2024-01-12,35.5,195.6,24.23,11.27,1,impossible_consumption,0.8867,0.029753,-0.4387,escalated
ANO-001587,White Smith and Dean,DED,DED-TRK-034,diesel_truck,2024-06-25,50.0,162.4,53.66,-3.66,1,negative_km,0.9017,0.009662,-0.8412,escalated
ANO-000089,Taylor Parkin and Reid,TSN,TSN-MTR-044,petrol_bike,2024-03-01,10.3,71.5,3.37,6.93,1,negative_km,0.8758,0.015911,-0.373,pending
ANO-002092,Jones Inc,MJJ,MJJ-VAN-007,diesel_van,2024-04-24,59.1,221.8,27.48,31.62,1,negative_km,0.9789,0.083477,-0.454,escalated
ANO-002444,Whittaker Rogers and Rogers,FAQ,FAQ-TRK-039,diesel_truck,2024-08-07,37.7,149.7,49.46,-11.76,1,duplicate_entry,0.964,0.031046,-0.6694,pending
ANO-000564,Lee Miller and Gray,YNV,YNV-CAR-005,petrol_saloon,2024-04-16,54.2,77.3,7.48,46.72,1,over_capacity,0.9497,0.10797,-0.6314,pending
ANO-000279,Jones Stanley and Hughes,SZS,SZS-SUV-012,petrol_suv,2024-02-15,50.8,19.2,2.83,47.97,1,excessive_idle,0.8405,0.110859,-0.357,pending
ANO-001028,Davies-Kennedy,DAB,DAB-BUS-018,diesel_bus,2024-04-24,246.1,30.0,6.37,239.73,1,over_capacity,0.8255,0.632887,-0.3502,pending
ANO-002398,Morgan and Sons,NQY,NQY-SUV-018,petrol_suv,2024-07-05,113.1,250.6,36.96,76.14,1,impossible_consumption,0.9462,0.175959,-0.6158,pending
ANO-000816,Harris-Brown,XXN,XXN-SUV-028,petrol_suv,2024-08-22,29.9,0.0,0.0,29.9,1,zero_gps_nonzero_fuel,0.8313,0.069099,-0.6413,resolved
ANO-002333,Taylor Parkin and Reid,TSN,TSN-VAN-038,diesel_van,2024-05-20,75.0,0.0,0.0,75.0,1,zero_gps_nonzero_fuel,0.9011,0.198,-0.8106,pending
ANO-000514,Dawson Group,BKC,BKC-VAN-049,diesel_van,2024-09-18,30.1,0.0,0.0,30.1,1,zero_gps_nonzero_fuel,0.8622,0.079464,-0.4128,escalated
ANO-000827,Rogers-James,AFC,AFC-CNG-031,cng_van,2024-08-10,75.0,233.7,30.33,44.67,1,impossible_consumption,0.849,0.091127,-0.5059,pending
ANO-001877,Patel-Robinson,CSA,CSA-4WD-037,petrol_4wd,2024-01-03,100.5,70.6,11.66,88.84,1,over_capacity,0.9449,0.234538,-0.7627,pending
ANO-000654,Jones LLC,IBW,IBW-MTR-044,petrol_bike,2024-09-01,23.1,136.5,6.44,16.66,1,impossible_consumption,0.9423,0.038252,-0.4524,escalated
ANO-000395,Hale Day and Hudson,VWT,VWT-LPG-031,lpg_van,2024-06-19,57.1,28.3,4.01,53.09,1,fuel_type_mismatch,0.9272,0.086537,-0.6237,escalated
ANO-002285,Smith Holmes and Robinson,QNO,QNO-LPG-024,lpg_van,2024-06-30,56.3,0.0,0.0,56.3,1,zero_gps_nonzero_fuel,0.8294,0.091769,-0.6539,pending
ANO-001138,Bennett-Evans,RPT,RPT-SUV-001,petrol_suv,2024-06-12,35.3,101.3,14.94,20.36,1,duplicate_entry,0.8729,0.047052,-0.455,pending
ANO-000243,Ward Smith and Clarke,BGC,BGC-4WD-033,petrol_4wd,2024-10-22,26.7,110.5,18.25,8.45,1,duplicate_entry,0.9082,0.022308,-0.6141,pending
ANO-001407,Harris-Brown,XXN,XXN-TRK-012,diesel_truck,2024-06-26,15.6,136.3,45.03,-29.43,1,fuel_type_mismatch,0.9184,0.077695,-0.6607,pending
ANO-001428,Thompson Green and Lowe,ICD,ICD-SUV-020,petrol_suv,2024-08-17,20.1,254.2,37.49,-17.39,1,negative_km,0.8245,0.040188,-0.3694,escalated
ANO-000770,Gibbs Byrne and White,TKR,TKR-TRK-041,diesel_truck,2024-11-18,22.2,189.8,62.71,-40.51,1,negative_km,0.8215,0.106946,-0.3686,escalated
ANO-002421,Holt-Murphy,GUP,GUP-TRK-032,diesel_truck,2024-12-27,76.5,0.0,0.0,76.5,1,zero_gps_nonzero_fuel,0.8992,0.20196,-0.666,resolved
