sim_id,ev_mandate_pct,fuel_economy_std_pct,remote_work_pct,sector_baseline_tco2e,projected_reduction_tco2e,projected_total_tco2e,reduction_pct,ndc_2025_target,ndc_gap_tco2e,ndc_met,label_ndc_met
SIM-002146,63.7,48.9,1.8,218000,55120.5,162879.5,25.28,200000,0.0,1,yes
SIM-000329,12.6,29.3,55.9,218000,28284.5,189715.5,12.97,200000,0.0,1,yes
SIM-002342,23.9,48.7,45.7,218000,38969.3,179030.7,17.88,200000,0.0,1,yes
SIM-002296,54.6,5.1,2.7,218000,35302.0,182698.0,16.19,200000,0.0,1,yes
SIM-002340,85.2,1.3,14.3,218000,55594.9,162405.1,25.5,200000,0.0,1,yes
SIM-001299,70.9,18.7,34.0,218000,55661.8,162338.2,25.53,200000,0.0,1,yes
SIM-002095,13.5,48.5,18.3,218000,28039.2,189960.8,12.86,200000,0.0,1,yes
SIM-001930,26.2,32.2,56.8,218000,37224.1,180775.9,17.08,200000,0.0,1,yes
SIM-001797,4.7,7.9,16.4,218000,9350.3,208649.7,4.29,200000,8649.7,0,no
SIM-002496,59.3,11.4,16.8,218000,43108.7,174891.3,19.77,200000,0.0,1,yes
SIM-002349,15.4,10.1,30.5,218000,18762.0,199238.0,8.61,200000,0.0,1,yes
SIM-002220,54.8,18.2,32.3,218000,45408.8,172591.2,20.83,200000,0.0,1,yes
SIM-000262,15.2,0.2,10.2,218000,11317.5,206682.5,5.19,200000,6682.5,0,no
SIM-001048,42.5,40.4,49.5,218000,48587.2,169412.8,22.29,200000,0.0,1,yes
SIM-000129,60.0,23.1,39.8,218000,51857.0,166143.0,23.79,200000,0.0,1,yes
SIM-000221,46.4,27.7,56.2,218000,47661.4,170338.6,21.86,200000,0.0,1,yes
SIM-000130,36.3,17.3,42.4,218000,36528.7,181471.3,16.76,200000,0.0,1,yes
SIM-002043,12.9,47.9,8.0,218000,25039.8,192960.2,11.49,200000,0.0,1,yes
SIM-001873,89.7,44.1,48.2,218000,79211.8,138788.2,36.34,200000,0.0,1,yes
SIM-002372,41.6,27.0,51.4,218000,44285.5,173714.5,20.31,200000,0.0,1,yes
SIM-001185,1.0,34.2,1.9,218000,11444.9,206555.1,5.25,200000,6555.1,0,no
SIM-001453,11.0,37.3,5.2,218000,20031.7,197968.3,9.19,200000,0.0,1,yes
SIM-000149,54.4,42.0,56.0,218000,58290.1,159709.9,26.74,200000,0.0,1,yes
SIM-002005,37.2,27.5,42.1,218000,40685.2,177314.8,18.66,200000,0.0,1,yes
SIM-001737,57.7,19.8,19.4,218000,45807.9,172192.1,21.01,200000,0.0,1,yes
SIM-001436,8.3,5.8,40.8,218000,14862.7,203137.3,6.82,200000,3137.3,0,no
SIM-002177,94.4,35.8,25.5,218000,74212.5,143787.5,34.04,200000,0.0,1,yes
SIM-000679,99.6,33.1,27.9,218000,77663.9,140336.1,35.63,200000,0.0,1,yes
SIM-000167,71.6,37.6,27.3,218000,61431.0,156569.0,28.18,200000,0.0,1,yes
SIM-001716,68.8,43.4,18.5,218000,60377.1,157622.9,27.7,200000,0.0,1,yes
SIM-001844,54.8,21.2,23.6,218000,45159.4,172840.6,20.72,200000,0.0,1,yes
SIM-001568,99.9,47.8,56.2,218000,87562.2,130437.8,40.17,200000,0.0,1,yes
SIM-002042,39.5,40.5,41.2,218000,45741.5,172258.5,20.98,200000,0.0,1,yes
SIM-000505,47.6,44.0,25.7,218000,48130.4,169869.6,22.08,200000,0.0,1,yes
SIM-000125,85.5,11.5,2.7,218000,56060.7,161939.3,25.72,200000,0.0,1,yes
SIM-000326,95.7,18.7,59.0,218000,75711.9,142288.1,34.73,200000,0.0,1,yes
SIM-000003,70.7,17.1,52.5,218000,58477.5,159522.5,26.82,200000,0.0,1,yes
SIM-000621,64.8,38.6,39.6,218000,59592.6,158407.4,27.34,200000,0.0,1,yes
SIM-001516,89.2,35.2,50.3,218000,75944.6,142055.4,34.84,200000,0.0,1,yes
SIM-000045,21.7,38.0,48.5,218000,35458.6,182541.4,16.27,200000,0.0,1,yes
SIM-002418,94.9,12.0,36.7,218000,69602.5,148397.5,31.93,200000,0.0,1,yes
SIM-001116,44.9,16.7,7.1,218000,33786.6,184213.4,15.5,200000,0.0,1,yes
SIM-001136,77.4,41.0,55.9,218000,72094.3,145905.7,33.07,200000,0.0,1,yes
SIM-000724,62.2,12.1,8.3,218000,43906.6,174093.4,20.14,200000,0.0,1,yes
SIM-002096,78.0,28.2,51.9,218000,67699.9,150300.1,31.05,200000,0.0,1,yes
SIM-001811,29.7,46.9,20.2,218000,37305.2,180694.8,17.11,200000,0.0,1,yes
SIM-001794,74.5,30.8,1.9,218000,56064.8,161935.2,25.72,200000,0.0,1,yes
SIM-000128,44.6,46.3,37.4,218000,48991.5,169008.5,22.47,200000,0.0,1,yes
SIM-000979,87.8,27.2,7.3,218000,63391.3,154608.7,29.08,200000,0.0,1,yes
SIM-001285,12.0,20.9,57.5,218000,24692.6,193307.4,11.33,200000,0.0,1,yes
SIM-001082,87.5,43.2,14.7,218000,70313.6,147686.4,32.25,200000,0.0,1,yes
SIM-000524,53.4,40.7,15.2,218000,48439.6,169560.4,22.22,200000,0.0,1,yes
SIM-001832,25.8,20.0,23.8,218000,26508.0,191492.0,12.16,200000,0.0,1,yes
SIM-000736,9.4,35.9,10.6,218000,19827.3,198172.7,9.1,200000,0.0,1,yes
SIM-000325,94.7,21.8,10.3,218000,67260.6,150739.4,30.85,200000,0.0,1,yes
SIM-000843,30.3,12.8,57.9,218000,34475.5,183524.5,15.81,200000,0.0,1,yes
SIM-001218,17.2,6.0,55.2,218000,22604.2,195395.8,10.37,200000,0.0,1,yes
SIM-002329,61.0,47.9,26.6,218000,57424.6,160575.4,26.34,200000,0.0,1,yes
SIM-001219,51.4,26.0,46.5,218000,48249.1,169750.9,22.13,200000,0.0,1,yes
SIM-002184,39.7,43.1,21.4,218000,43192.2,174807.8,19.81,200000,0.0,1,yes
SIM-000902,80.0,5.8,8.0,218000,52417.9,165582.1,24.04,200000,0.0,1,yes
SIM-000116,0.8,24.9,24.1,218000,12801.5,205198.5,5.87,200000,5198.5,0,no
SIM-002392,59.4,48.4,20.0,218000,56376.5,161623.5,25.86,200000,0.0,1,yes
SIM-000758,5.4,9.9,39.5,218000,13494.7,204505.3,6.19,200000,4505.3,0,no
SIM-001281,67.7,12.0,20.9,218000,49719.5,168280.5,22.81,200000,0.0,1,yes
SIM-000808,71.3,34.2,38.3,218000,62548.0,155452.0,28.69,200000,0.0,1,yes
SIM-000739,23.2,33.7,47.1,218000,34319.6,183680.4,15.74,200000,0.0,1,yes
SIM-000789,40.6,29.4,32.6,218000,40890.1,177109.9,18.76,200000,0.0,1,yes
SIM-000206,6.5,20.7,25.6,218000,15374.0,202626.0,7.05,200000,2626.0,0,no
SIM-000007,79.3,29.6,19.0,218000,61245.9,156754.1,28.09,200000,0.0,1,yes
SIM-001921,51.5,49.7,26.7,218000,52453.2,165546.8,24.06,200000,0.0,1,yes
SIM-001029,26.5,0.2,28.6,218000,21113.7,196886.3,9.69,200000,0.0,1,yes
SIM-000892,90.0,2.3,14.5,218000,57919.5,160080.5,26.57,200000,0.0,1,yes
SIM-001765,9.8,5.0,56.5,218000,19478.3,198521.7,8.94,200000,0.0,1,yes
SIM-002462,5.1,0.6,24.1,218000,7717.8,210282.2,3.54,200000,10282.2,0,no
SIM-000747,60.2,7.4,12.0,218000,41985.3,176014.7,19.26,200000,0.0,1,yes
SIM-001563,95.7,3.0,58.9,218000,71391.8,146608.2,32.75,200000,0.0,1,yes
SIM-001654,92.4,10.0,11.1,218000,61254.7,156745.3,28.1,200000,0.0,1,yes
SIM-001828,33.7,21.1,42.6,218000,35700.1,182299.9,16.38,200000,0.0,1,yes
SIM-001004,96.8,11.2,57.2,218000,74733.9,143266.1,34.28,200000,0.0,1,yes
SIM-000905,0.7,33.9,38.9,218000,18462.1,199537.9,8.47,200000,0.0,1,yes
SIM-000328,56.5,30.0,34.4,218000,50340.5,167659.5,23.09,200000,0.0,1,yes
SIM-000507,38.7,34.1,50.0,218000,43822.2,174177.8,20.1,200000,0.0,1,yes
SIM-001031,30.5,47.9,46.9,218000,44183.5,173816.5,20.27,200000,0.0,1,yes
SIM-001660,68.0,3.6,37.0,218000,50412.8,167587.2,23.13,200000,0.0,1,yes
SIM-000648,52.1,6.2,29.9,218000,39508.6,178491.4,18.12,200000,0.0,1,yes
SIM-000640,16.7,15.2,50.6,218000,25156.4,192843.6,11.54,200000,0.0,1,yes
SIM-001067,9.4,1.4,39.8,218000,14142.5,203857.5,6.49,200000,3857.5,0,no
SIM-000200,39.5,15.7,8.1,218000,30668.6,187331.4,14.07,200000,0.0,1,yes
SIM-000340,1.2,3.8,4.8,218000,2670.6,215329.4,1.23,200000,15329.4,0,no
SIM-001898,47.6,25.3,23.0,218000,41760.0,176240.0,19.16,200000,0.0,1,yes
SIM-001523,3.2,41.0,28.1,218000,20402.3,197597.7,9.36,200000,0.0,1,yes
SIM-002416,41.1,17.7,9.1,218000,31918.9,186081.1,14.64,200000,0.0,1,yes
SIM-001100,56.6,25.2,47.5,218000,52365.8,165634.2,24.02,200000,0.0,1,yes
SIM-000756,23.1,33.6,13.6,218000,26974.0,191026.0,12.37,200000,0.0,1,yes
SIM-001040,75.2,41.0,47.2,218000,68169.1,149830.9,31.27,200000,0.0,1,yes
SIM-000392,42.6,42.6,51.2,218000,49337.0,168663.0,22.63,200000,0.0,1,yes
SIM-001037,63.9,22.5,31.9,218000,52966.2,165033.8,24.3,200000,0.0,1,yes
SIM-000457,82.0,11.3,44.4,218000,63064.7,154935.3,28.93,200000,0.0,1,yes
SIM-000873,37.4,15.6,9.4,218000,29169.1,188830.9,13.38,200000,0.0,1,yes
SIM-001208,71.3,5.6,56.7,218000,56098.5,161901.5,25.73,200000,0.0,1,yes
SIM-002273,79.3,47.5,11.3,218000,66842.3,151157.7,30.66,200000,0.0,1,yes
SIM-000925,48.8,46.4,3.2,218000,45344.2,172655.8,20.8,200000,0.0,1,yes
SIM-002228,53.7,1.6,32.7,218000,40346.7,177653.3,18.51,200000,0.0,1,yes
SIM-001166,90.9,6.8,37.9,218000,64512.3,153487.7,29.59,200000,0.0,1,yes
SIM-001061,57.7,25.8,16.9,218000,46415.4,171584.6,21.29,200000,0.0,1,yes
SIM-001115,2.9,4.7,48.7,218000,12916.0,205084.0,5.92,200000,5084.0,0,no
SIM-001206,66.7,45.3,15.0,218000,58065.4,159934.6,26.64,200000,0.0,1,yes
SIM-000406,66.6,8.7,44.2,218000,52529.4,165470.6,24.1,200000,0.0,1,yes
SIM-001231,65.2,36.8,33.0,218000,58532.7,159467.3,26.85,200000,0.0,1,yes
SIM-000947,56.8,14.3,25.9,218000,45214.6,172785.4,20.74,200000,0.0,1,yes
SIM-002283,49.7,25.1,38.8,218000,46219.5,171780.5,21.2,200000,0.0,1,yes
SIM-001365,63.9,24.4,52.9,218000,57319.6,160680.4,26.29,200000,0.0,1,yes
SIM-001973,25.0,25.0,12.3,218000,25327.6,192672.4,11.62,200000,0.0,1,yes
SIM-002469,15.7,25.0,29.1,218000,23896.5,194103.5,10.96,200000,0.0,1,yes
SIM-000726,61.4,10.2,25.8,218000,45820.8,172179.2,21.02,200000,0.0,1,yes
SIM-002452,89.8,2.7,34.2,218000,63142.4,154857.6,28.96,200000,0.0,1,yes
SIM-002453,60.4,26.4,24.5,218000,49949.9,168050.1,22.91,200000,0.0,1,yes
SIM-000050,61.7,30.5,17.3,218000,51478.0,166522.0,23.61,200000,0.0,1,yes
SIM-001199,15.2,37.2,49.7,218000,31151.7,186848.3,14.29,200000,0.0,1,yes
SIM-002209,84.0,24.6,10.1,218000,61810.7,156189.3,28.35,200000,0.0,1,yes
SIM-002044,44.7,0.0,29.3,218000,33680.0,184320.0,15.45,200000,0.0,1,yes
SIM-001151,40.4,32.9,19.0,218000,38462.6,179537.4,17.64,200000,0.0,1,yes
SIM-000280,93.1,42.7,50.3,218000,80369.7,137630.3,36.87,200000,0.0,1,yes
SIM-002195,58.4,7.1,15.1,218000,40362.7,177637.3,18.51,200000,0.0,1,yes
SIM-000824,40.8,29.9,6.3,218000,36208.6,181791.4,16.61,200000,0.0,1,yes
SIM-001334,38.8,19.0,11.0,218000,32323.3,185676.7,14.83,200000,0.0,1,yes
SIM-000909,62.0,26.5,37.8,218000,53792.4,164207.6,24.68,200000,0.0,1,yes
SIM-001779,43.4,9.7,10.7,218000,32125.0,185875.0,14.74,200000,0.0,1,yes
SIM-001424,4.2,11.6,5.8,218000,7558.2,210441.8,3.47,200000,10441.8,0,no
SIM-000988,71.6,28.4,1.0,218000,53745.0,164255.0,24.65,200000,0.0,1,yes
SIM-001258,54.7,6.7,48.8,218000,45889.4,172110.6,21.05,200000,0.0,1,yes
SIM-000775,84.7,7.7,4.5,218000,55680.8,162319.2,25.54,200000,0.0,1,yes
SIM-000996,20.4,14.0,20.4,218000,21592.8,196407.2,9.9,200000,0.0,1,yes
SIM-001698,13.4,33.9,54.3,218000,29310.5,188689.5,13.45,200000,0.0,1,yes
SIM-000540,77.3,18.0,52.8,218000,63597.5,154402.5,29.17,200000,0.0,1,yes
SIM-002000,61.2,30.2,16.2,218000,50156.6,167843.4,23.01,200000,0.0,1,yes
SIM-000759,78.1,2.0,15.7,218000,51896.7,166103.3,23.81,200000,0.0,1,yes
SIM-001143,81.0,35.2,34.9,218000,68300.0,149700.0,31.33,200000,0.0,1,yes
SIM-002413,8.8,33.7,35.2,218000,23850.6,194149.4,10.94,200000,0.0,1,yes
SIM-001132,37.6,1.6,31.6,218000,29560.0,188440.0,13.56,200000,0.0,1,yes
SIM-002141,82.3,17.8,47.8,218000,64709.9,153290.1,29.68,200000,0.0,1,yes
SIM-001894,35.3,8.5,46.5,218000,33686.2,184313.8,15.45,200000,0.0,1,yes
SIM-001483,25.9,39.2,24.9,218000,33182.6,184817.4,15.22,200000,0.0,1,yes
SIM-000528,81.5,41.3,16.3,218000,66525.5,151474.5,30.52,200000,0.0,1,yes
SIM-000019,97.1,16.2,19.9,218000,68130.2,149869.8,31.25,200000,0.0,1,yes
SIM-001047,9.5,45.5,37.7,218000,27591.6,190408.4,12.66,200000,0.0,1,yes
SIM-000585,36.8,27.1,2.1,218000,31925.3,186074.7,14.64,200000,0.0,1,yes
SIM-001006,38.9,1.5,32.4,218000,30803.6,187196.4,14.13,200000,0.0,1,yes
SIM-002419,71.9,21.1,12.0,218000,53008.5,164991.5,24.32,200000,0.0,1,yes
SIM-001247,73.1,23.9,44.8,218000,61438.2,156561.8,28.18,200000,0.0,1,yes
SIM-001505,71.7,40.9,23.6,218000,61457.4,156542.6,28.19,200000,0.0,1,yes
SIM-000802,4.2,13.3,31.7,218000,13748.1,204251.9,6.31,200000,4251.9,0,no
SIM-002111,24.1,29.5,17.1,218000,28249.4,189750.6,12.96,200000,0.0,1,yes
SIM-001367,79.3,32.6,9.2,218000,61187.8,156812.2,28.07,200000,0.0,1,yes
SIM-001854,41.9,27.2,39.5,218000,42562.9,175437.1,19.52,200000,0.0,1,yes
SIM-001331,11.0,17.1,42.2,218000,21191.3,196808.7,9.72,200000,0.0,1,yes
SIM-000536,8.0,30.7,44.1,218000,24043.4,193956.6,11.03,200000,0.0,1,yes
SIM-000553,88.1,34.1,23.3,218000,68987.0,149013.0,31.65,200000,0.0,1,yes
SIM-001041,38.1,4.6,26.7,218000,29362.8,188637.2,13.47,200000,0.0,1,yes
SIM-002173,79.3,23.1,39.9,218000,64306.6,153693.4,29.5,200000,0.0,1,yes
SIM-002467,13.3,31.2,16.7,218000,21691.1,196308.9,9.95,200000,0.0,1,yes
SIM-000456,34.0,42.3,14.7,218000,37280.8,180719.2,17.1,200000,0.0,1,yes
SIM-001969,89.8,49.2,31.3,218000,77586.1,140413.9,35.59,200000,0.0,1,yes
SIM-000209,73.2,27.7,40.0,218000,62034.1,155965.9,28.46,200000,0.0,1,yes
SIM-000500,79.9,28.0,44.2,218000,66990.9,151009.1,30.73,200000,0.0,1,yes
SIM-002277,44.6,37.5,2.0,218000,39128.6,178871.4,17.95,200000,0.0,1,yes
SIM-000530,12.0,44.8,7.8,218000,23563.5,194436.5,10.81,200000,0.0,1,yes
SIM-001530,46.4,19.8,20.2,218000,37975.2,180024.8,17.42,200000,0.0,1,yes
SIM-001920,22.9,44.5,24.5,218000,33390.1,184609.9,15.32,200000,0.0,1,yes
SIM-001497,68.5,5.0,6.1,218000,45323.8,172676.2,20.79,200000,0.0,1,yes
SIM-000001,41.1,6.4,53.0,218000,37437.4,180562.6,17.17,200000,0.0,1,yes
SIM-001997,73.0,13.7,40.0,218000,56671.6,161328.4,26.0,200000,0.0,1,yes
SIM-001471,7.5,41.9,11.1,218000,20638.2,197361.8,9.47,200000,0.0,1,yes
SIM-001283,81.3,9.0,14.2,218000,55268.5,162731.5,25.35,200000,0.0,1,yes
SIM-002241,12.4,41.6,22.4,218000,25126.9,192873.1,11.53,200000,0.0,1,yes
SIM-002466,90.5,14.7,43.8,218000,67845.6,150154.4,31.12,200000,0.0,1,yes
SIM-001981,9.0,10.1,44.8,218000,17275.8,200724.2,7.92,200000,724.2,0,no
SIM-002396,31.5,28.9,35.1,218000,35493.8,182506.2,16.28,200000,0.0,1,yes
SIM-001900,95.1,9.9,37.4,218000,68009.3,149990.7,31.2,200000,0.0,1,yes
SIM-001176,60.8,5.7,23.2,218000,43818.4,174181.6,20.1,200000,0.0,1,yes
SIM-002256,33.6,27.1,56.1,218000,40268.2,177731.8,18.47,200000,0.0,1,yes
SIM-000751,1.0,2.4,34.7,218000,7768.2,210231.8,3.56,200000,10231.8,0,no
SIM-000854,12.0,42.5,43.9,218000,29073.7,188926.3,13.34,200000,0.0,1,yes
SIM-001892,13.1,31.2,37.3,218000,24833.2,193166.8,11.39,200000,0.0,1,yes
SIM-000973,59.0,10.3,47.6,218000,48244.4,169755.6,22.13,200000,0.0,1,yes
SIM-001266,9.0,0.3,3.1,218000,6644.8,211355.2,3.05,200000,11355.2,0,no
SIM-001419,88.8,3.7,18.3,218000,58983.1,159016.9,27.06,200000,0.0,1,yes
SIM-001426,68.1,23.7,16.2,218000,52601.8,165398.2,24.13,200000,0.0,1,yes
SIM-001934,25.3,35.1,22.6,218000,31207.3,186792.7,14.32,200000,0.0,1,yes
SIM-000165,37.2,7.5,58.2,218000,36918.2,181081.8,16.93,200000,0.0,1,yes
SIM-000160,9.0,28.0,15.1,218000,16835.5,201164.5,7.72,200000,1164.5,0,no
SIM-001786,9.0,6.1,35.6,218000,13678.0,204322.0,6.27,200000,4322.0,0,no
SIM-001099,4.3,28.5,8.0,218000,13777.5,204222.5,6.32,200000,4222.5,0,no
SIM-002324,52.7,48.4,24.8,218000,52593.8,165406.2,24.13,200000,0.0,1,yes
SIM-001655,2.8,3.6,52.3,218000,12518.9,205481.1,5.74,200000,5481.1,0,no
SIM-001850,37.1,11.9,47.9,218000,36147.7,181852.3,16.58,200000,0.0,1,yes
SIM-001989,38.4,28.0,26.5,218000,37212.8,180787.2,17.07,200000,0.0,1,yes
SIM-001292,51.5,32.1,42.1,218000,50336.2,167663.8,23.09,200000,0.0,1,yes
SIM-001819,45.6,46.3,35.1,218000,49668.5,168331.5,22.78,200000,0.0,1,yes
SIM-001968,69.3,17.2,53.1,218000,59121.9,158878.1,27.12,200000,0.0,1,yes
SIM-001195,28.0,27.2,36.1,218000,32750.2,185249.8,15.02,200000,0.0,1,yes
SIM-000766,53.3,18.5,56.9,218000,50496.4,167503.6,23.16,200000,0.0,1,yes
SIM-000491,50.6,31.0,38.4,218000,48163.5,169836.5,22.09,200000,0.0,1,yes
SIM-001077,37.7,32.3,8.4,218000,34550.5,183449.5,15.85,200000,0.0,1,yes
SIM-000999,91.8,4.2,19.8,218000,61966.2,156033.8,28.42,200000,0.0,1,yes
SIM-000263,47.8,30.2,12.5,218000,41579.5,176420.5,19.07,200000,0.0,1,yes
SIM-000355,73.0,17.5,0.4,218000,50816.1,167183.9,23.31,200000,0.0,1,yes
SIM-001507,40.4,39.0,36.3,218000,43956.8,174043.2,20.16,200000,0.0,1,yes
SIM-002304,80.2,1.4,45.8,218000,58461.8,159538.2,26.82,200000,0.0,1,yes
SIM-001874,35.7,8.3,15.6,218000,28016.5,189983.5,12.85,200000,0.0,1,yes
SIM-001713,71.0,19.7,6.1,218000,50858.6,167141.4,23.33,200000,0.0,1,yes
SIM-002378,20.6,29.4,27.5,218000,27437.6,190562.4,12.59,200000,0.0,1,yes
SIM-000803,93.6,17.3,37.3,218000,70380.7,147619.3,32.28,200000,0.0,1,yes
SIM-000841,57.0,40.5,8.4,218000,50483.0,167517.0,23.16,200000,0.0,1,yes
SIM-001030,96.8,36.8,33.9,218000,77278.0,140722.0,35.45,200000,0.0,1,yes
SIM-001738,35.5,24.6,32.3,218000,36401.0,181599.0,16.7,200000,0.0,1,yes
SIM-000181,27.3,44.8,50.1,218000,41268.2,176731.8,18.93,200000,0.0,1,yes
SIM-001776,63.1,0.3,47.3,218000,48610.4,169389.6,22.3,200000,0.0,1,yes
SIM-001714,48.6,13.1,9.7,218000,35307.4,182692.6,16.2,200000,0.0,1,yes
SIM-001078,12.6,24.2,7.6,218000,16645.0,201355.0,7.64,200000,1355.0,0,no
SIM-001643,12.8,29.3,8.5,218000,19034.4,198965.6,8.73,200000,0.0,1,yes
SIM-000053,84.9,0.7,4.7,218000,53104.7,164895.3,24.36,200000,0.0,1,yes
SIM-000531,35.9,30.6,18.1,218000,35289.7,182710.3,16.19,200000,0.0,1,yes
SIM-001503,63.7,23.9,58.6,218000,58924.4,159075.6,27.03,200000,0.0,1,yes
SIM-000601,85.8,26.0,21.2,218000,65746.1,152253.9,30.16,200000,0.0,1,yes
SIM-002255,3.0,24.3,58.3,218000,20859.9,197140.1,9.57,200000,0.0,1,yes
SIM-001978,2.3,32.2,47.4,218000,21222.1,196777.9,9.73,200000,0.0,1,yes
SIM-000369,2.8,17.1,25.2,218000,12920.4,205079.6,5.93,200000,5079.6,0,no
SIM-000266,48.4,37.0,34.9,218000,49243.4,168756.6,22.59,200000,0.0,1,yes
SIM-002266,3.6,46.7,25.8,218000,22644.3,195355.7,10.39,200000,0.0,1,yes
SIM-000052,23.7,32.7,43.0,218000,34082.2,183917.8,15.63,200000,0.0,1,yes
SIM-002168,39.0,9.6,31.4,218000,33338.9,184661.1,15.29,200000,0.0,1,yes
SIM-001718,57.8,11.1,48.9,218000,48615.7,169384.3,22.3,200000,0.0,1,yes
SIM-001543,10.1,17.5,5.2,218000,12767.5,205232.5,5.86,200000,5232.5,0,no
SIM-000755,67.7,9.4,25.9,218000,49543.7,168456.3,22.73,200000,0.0,1,yes
SIM-000516,90.7,20.3,15.6,218000,65747.0,152253.0,30.16,200000,0.0,1,yes
SIM-001971,35.3,2.6,2.1,218000,22450.2,195549.8,10.3,200000,0.0,1,yes
SIM-000448,17.9,20.1,57.8,218000,29177.1,188822.9,13.38,200000,0.0,1,yes
SIM-000330,83.9,26.7,36.3,218000,66731.6,151268.4,30.61,200000,0.0,1,yes
SIM-001458,88.9,12.6,38.2,218000,66372.9,151627.1,30.45,200000,0.0,1,yes
SIM-001678,96.4,29.8,33.3,218000,74671.9,143328.1,34.25,200000,0.0,1,yes
SIM-002232,53.7,49.4,5.6,218000,50364.5,167635.5,23.1,200000,0.0,1,yes
SIM-000868,36.8,4.5,36.8,218000,31484.6,186515.4,14.44,200000,0.0,1,yes
SIM-000006,34.8,19.7,5.5,218000,28943.2,189056.8,13.28,200000,0.0,1,yes
SIM-001966,85.9,10.8,30.4,218000,62226.5,155773.5,28.54,200000,0.0,1,yes
SIM-000981,41.9,36.6,28.0,218000,42477.5,175522.5,19.49,200000,0.0,1,yes
SIM-001880,31.9,26.5,42.6,218000,35997.4,182002.6,16.51,200000,0.0,1,yes
SIM-001672,52.7,36.1,1.5,218000,44760.7,173239.3,20.53,200000,0.0,1,yes
SIM-001056,33.2,48.4,55.1,218000,46293.4,171706.6,21.24,200000,0.0,1,yes
SIM-000788,81.7,9.8,45.3,218000,61668.7,156331.3,28.29,200000,0.0,1,yes
SIM-000552,97.3,15.1,26.0,218000,69972.1,148027.9,32.1,200000,0.0,1,yes
SIM-001053,29.7,43.5,34.5,218000,39223.8,178776.2,17.99,200000,0.0,1,yes
SIM-001406,59.6,4.1,12.3,218000,40000.5,177999.5,18.35,200000,0.0,1,yes
SIM-000998,30.2,17.5,23.9,218000,29207.2,188792.8,13.4,200000,0.0,1,yes
SIM-002054,66.3,48.0,14.7,218000,58795.2,159204.8,26.97,200000,0.0,1,yes
SIM-001955,37.2,21.2,24.5,218000,35148.6,182851.4,16.12,200000,0.0,1,yes
SIM-002326,43.7,3.6,7.2,218000,29831.1,188168.9,13.68,200000,0.0,1,yes
SIM-002358,78.9,20.5,20.6,218000,58292.4,159707.6,26.74,200000,0.0,1,yes
SIM-000518,47.2,27.7,17.2,218000,41584.6,176415.4,19.08,200000,0.0,1,yes
SIM-001735,70.7,40.4,9.6,218000,58773.3,159226.7,26.96,200000,0.0,1,yes
SIM-001213,90.9,8.3,55.3,218000,68309.7,149690.3,31.33,200000,0.0,1,yes
SIM-000030,38.1,16.9,17.4,218000,32550.9,185449.1,14.93,200000,0.0,1,yes
SIM-002227,88.5,14.6,31.4,218000,65668.0,152332.0,30.12,200000,0.0,1,yes
SIM-001709,22.1,0.5,39.0,218000,20585.3,197414.7,9.44,200000,0.0,1,yes
SIM-001362,86.0,28.6,19.3,218000,65603.8,152396.2,30.09,200000,0.0,1,yes
SIM-001133,75.0,17.8,13.1,218000,53756.1,164243.9,24.66,200000,0.0,1,yes
SIM-002087,11.7,7.9,5.7,218000,11363.3,206636.7,5.21,200000,6636.7,0,no
SIM-000820,43.1,21.9,3.3,218000,34692.1,183307.9,15.91,200000,0.0,1,yes
SIM-001550,66.7,33.4,10.8,218000,54412.0,163588.0,24.96,200000,0.0,1,yes
SIM-001392,98.5,14.2,37.8,218000,72376.6,145623.4,33.2,200000,0.0,1,yes
SIM-001834,81.2,23.9,28.5,218000,63268.6,154731.4,29.02,200000,0.0,1,yes
SIM-002250,0.0,45.4,56.4,218000,25729.5,192270.5,11.8,200000,0.0,1,yes
SIM-000374,62.8,3.0,42.9,218000,47391.5,170608.5,21.74,200000,0.0,1,yes
SIM-002246,21.0,38.3,2.1,218000,26411.5,191588.5,12.12,200000,0.0,1,yes
SIM-002494,11.0,1.5,48.1,218000,15968.1,202031.9,7.32,200000,2031.9,0,no
SIM-000343,7.2,18.6,22.7,218000,14492.8,203507.2,6.65,200000,3507.2,0,no
SIM-002026,40.0,19.8,0.6,218000,30692.6,187307.4,14.08,200000,0.0,1,yes
SIM-000204,29.5,17.4,57.3,218000,35460.2,182539.8,16.27,200000,0.0,1,yes
SIM-001757,27.9,16.8,46.6,218000,31342.1,186657.9,14.38,200000,0.0,1,yes
SIM-000667,51.5,3.3,31.7,218000,38683.9,179316.1,17.74,200000,0.0,1,yes
SIM-000144,18.7,5.8,7.1,218000,14761.6,203238.4,6.77,200000,3238.4,0,no
SIM-000188,18.4,28.7,25.2,218000,25986.8,192013.2,11.92,200000,0.0,1,yes
SIM-001650,63.1,6.8,29.9,218000,46575.2,171424.8,21.36,200000,0.0,1,yes
SIM-002497,46.1,5.8,14.5,218000,32137.1,185862.9,14.74,200000,0.0,1,yes
SIM-001972,75.9,19.7,34.6,218000,59623.3,158376.7,27.35,200000,0.0,1,yes
SIM-001248,22.6,49.5,29.4,218000,35744.7,182255.3,16.4,200000,0.0,1,yes
SIM-000058,16.1,41.4,28.7,218000,28372.5,189627.5,13.01,200000,0.0,1,yes
SIM-000806,74.6,29.1,40.9,218000,63428.2,154571.8,29.1,200000,0.0,1,yes
