gps_record_id,fuel_record_id,company_name,nse_code,vehicle_id,vehicle_class,transaction_date,gps_km_logged,fuel_declared_l,expected_fuel_l,delta_fuel_l,cross_validation,match_confidence,anomaly_flag,anomaly_type
GPS-0010801,FC-0010801,White-Roberts,YRV,YRV-TRK-021,diesel_truck,2024-10-08,75.6,77.95,75.4,2.55,pass,0.9646,0,clean
GPS-0006546,FC-0006546,Ryan LLC,YNQ,YNQ-VAN-007,diesel_van,2024-07-18,44.2,45.82,44.88,0.94,pass,0.9511,0,clean
GPS-0000698,FC-0000698,Read-Ahmed,BIQ,BIQ-VAN-026,diesel_van,2024-09-13,33.0,33.58,33.79,-0.21,pass,0.9349,0,clean
GPS-0000456,FC-0000456,Green-Williams,ZSV,ZSV-4WD-020,petrol_4wd,2024-08-19,23.5,22.06,22.86,-0.8,pass,0.9373,0,clean
GPS-0003118,FC-0003118,Simpson Knight and Sykes,NWC,NWC-CAR-016,petrol_saloon,2024-06-09,21.8,22.8,21.96,0.84,pass,0.9547,0,clean
GPS-0006461,FC-0006461,Clayton Johnston and John,BIJ,BIJ-4WD-005,petrol_4wd,2024-02-25,55.4,55.4,57.31,-1.91,pass,0.954,0,clean
GPS-0001407,FC-0001407,Ryan Warren and Connolly,WYG,WYG-MTR-005,petrol_bike,2024-03-13,4.6,4.63,4.64,-0.01,pass,0.9573,0,clean
GPS-0007375,FC-0007375,Martin Nicholson and Lawson,SJX,SJX-CAR-008,petrol_saloon,2024-08-02,27.5,28.1,28.21,-0.11,pass,0.9898,0,clean
GPS-0003421,FC-0003421,Jennings Roberts and Howard,DRY,DRY-SUV-011,petrol_suv,2024-07-12,43.8,44.29,44.01,0.28,pass,0.9872,0,clean
GPS-0010847,FC-0010847,Brown and Sons,JDS,JDS-CAR-021,petrol_saloon,2024-09-06,24.2,23.36,23.5,-0.14,pass,0.9318,0,clean
GPS-0001525,FC-0001525,Powell Ltd,UCB,UCB-CAR-015,petrol_saloon,2024-10-30,43.2,42.83,41.47,1.36,pass,0.9553,0,clean
GPS-0004998,FC-0004998,Walker-Butler,TWI,TWI-SUV-003,petrol_suv,2024-04-06,46.7,44.98,44.66,0.32,pass,0.9705,0,clean
GPS-0014557,FC-0014557,Jones-Powell,JHW,JHW-SUV-007,petrol_suv,2024-11-24,45.1,44.43,44.37,0.06,pass,0.9619,0,clean
GPS-0013616,FC-0013616,Page Inc,GLV,GLV-MTR-003,petrol_bike,2024-08-06,3.2,3.14,3.24,-0.1,pass,0.9747,0,clean
GPS-0006346,FC-0006346,Bennett Brown and Mann,XMR,XMR-CAR-014,petrol_saloon,2024-01-04,26.4,26.54,27.22,-0.68,pass,0.9836,0,clean
GPS-0009186,FC-0009186,Atkins-Williams,CUT,CUT-CAR-006,petrol_saloon,2024-05-23,42.3,40.89,41.97,-1.08,pass,0.9789,0,clean
GPS-0012093,FC-0012093,Lawrence Turner and Howell,PKS,PKS-SUV-013,petrol_suv,2024-10-16,46.4,46.39,46.65,-0.26,pass,0.9423,0,clean
GPS-0004257,FC-0004257,Clarke and Sons,LFY,LFY-TRK-001,diesel_truck,2024-01-06,134.2,130.75,128.79,1.96,pass,0.9401,0,clean
GPS-0008579,FC-0008579,Lane-Saunders,XFS,XFS-4WD-021,petrol_4wd,2024-09-07,70.8,75.04,74.03,1.01,pass,0.9701,0,clean
GPS-0010300,FC-0010300,Power-Clark,NSQ,NSQ-SUV-012,petrol_suv,2024-06-06,63.4,63.22,61.43,1.79,pass,0.9752,0,clean
GPS-0003848,FC-0003848,Ali Group,EPQ,EPQ-CAR-008,petrol_saloon,2024-01-07,43.5,42.77,41.77,1.0,pass,0.9675,0,clean
GPS-0010606,FC-0010606,Lewis Ltd,GJD,GJD-CAR-025,petrol_saloon,2024-05-09,21.9,23.27,22.86,0.41,pass,0.9754,0,clean
GPS-0009360,FC-0009360,Fletcher-Lloyd,DKL,DKL-VAN-014,diesel_van,2024-09-20,31.0,31.73,30.78,0.95,pass,0.9412,0,clean
GPS-0001999,FC-0001999,Martin Group,CBO,CBO-CAR-018,petrol_saloon,2024-03-05,39.9,39.8,38.51,1.29,pass,0.9892,0,clean
GPS-0004986,FC-0004986,Kelly-Edwards,NGF,NGF-TRK-004,diesel_truck,2024-09-08,58.4,54.72,56.33,-1.61,pass,0.9669,0,clean
GPS-0013426,FC-0013426,Thomas Brown and Graham,BFE,BFE-TRK-011,diesel_truck,2024-10-31,50.3,52.06,52.14,-0.08,pass,0.9823,0,clean
GPS-0012374,FC-0012374,Riley-Burrows,YEC,YEC-VAN-006,diesel_van,2024-04-22,47.8,45.76,45.66,0.1,pass,0.9748,0,clean
GPS-0006484,FC-0006484,King Group,MWM,MWM-CAR-003,petrol_saloon,2024-07-07,40.3,42.3,41.67,0.63,pass,0.9343,0,clean
GPS-0014386,FC-0014386,Banks-Bartlett,RMD,RMD-SUV-006,petrol_suv,2024-10-17,14.5,15.17,14.78,0.39,pass,0.9885,0,clean
GPS-0010049,FC-0010049,Ellis PLC,CLV,CLV-TRK-019,diesel_truck,2024-10-23,69.8,75.91,72.79,3.12,pass,0.9868,0,clean
GPS-0001376,FC-0001376,Moore and Sons,ZOO,ZOO-BUS-015,diesel_bus,2024-10-03,24.0,22.82,23.94,-1.12,pass,0.9376,0,clean
GPS-0002341,FC-0002341,Short-Stewart,HFN,HFN-CNG-001,cng_van,2024-08-11,42.6,42.73,43.41,-0.68,pass,0.9789,0,clean
GPS-0014729,FC-0014729,Smith-Begum,BIT,BIT-TRK-004,diesel_truck,2024-11-28,13.2,12.77,12.69,0.08,pass,0.937,0,clean
GPS-0013660,FC-0013660,Douglas-Berry,XAE,XAE-VAN-018,diesel_van,2024-03-12,50.7,47.21,49.23,-2.02,pass,0.9416,0,clean
GPS-0010302,FC-0010302,Power-Clark,NSQ,NSQ-BUS-005,diesel_bus,2024-03-28,68.8,69.0,68.27,0.73,pass,0.9789,0,clean
GPS-0002207,FC-0002207,Davey Gill and Wallace,EWL,EWL-4WD-004,petrol_4wd,2024-09-03,5.5,6.0,5.75,0.25,pass,0.9642,0,clean
GPS-0005233,FC-0005233,Williams-Lawrence,TSI,TSI-SUV-001,petrol_suv,2024-10-05,36.6,36.85,38.19,-1.34,pass,0.9507,0,clean
GPS-0000225,FC-0000225,Morris-Burke,DHL,DHL-VAN-010,diesel_van,2024-12-19,18.0,18.48,18.71,-0.23,pass,0.9611,0,clean
GPS-0008745,FC-0008745,Ali PLC,EQJ,EQJ-CAR-010,petrol_saloon,2024-10-31,27.7,28.31,28.2,0.11,pass,0.9354,0,clean
GPS-0009373,FC-0009373,Iqbal Inc,SUM,SUM-MTR-014,petrol_bike,2024-05-04,3.6,3.57,3.69,-0.12,pass,0.9751,0,clean
GPS-0006744,FC-0006744,Banks Clarke and Stephenson,WEX,WEX-MTR-010,petrol_bike,2024-07-06,19.1,14.7,18.37,-3.67,pass,0.9503,0,clean
GPS-0004474,FC-0004474,Curtis Ltd,TWL,TWL-CAR-003,petrol_saloon,2024-01-01,8.7,8.5,8.43,0.07,pass,0.9727,0,clean
GPS-0010953,FC-0010953,Nelson Watts and Nelson,PZJ,PZJ-4WD-005,petrol_4wd,2024-04-02,47.4,48.54,48.49,0.05,pass,0.9314,0,clean
GPS-0008427,FC-0008427,Mellor PLC,VWU,VWU-4WD-017,petrol_4wd,2024-01-26,69.6,68.85,67.39,1.46,pass,0.9531,0,clean
GPS-0001033,FC-0001033,Green Inc,CCC,CCC-TRK-005,diesel_truck,2024-11-02,17.6,17.68,18.01,-0.33,pass,0.9532,0,clean
GPS-0000598,FC-0000598,Wright Group,CVA,CVA-CAR-002,petrol_saloon,2024-04-14,34.3,33.87,33.29,0.58,pass,0.937,0,clean
GPS-0007279,FC-0007279,Warner Group,HGG,HGG-MTR-001,petrol_bike,2024-02-12,20.0,14.7,19.43,-4.73,pass,0.9888,0,clean
GPS-0004797,FC-0004797,Armstrong Group,FHY,FHY-SUV-019,petrol_suv,2024-04-09,17.8,18.64,17.95,0.69,pass,0.9358,0,clean
GPS-0008758,FC-0008758,Ali PLC,EQJ,EQJ-TRK-007,diesel_truck,2024-12-26,132.6,136.36,139.03,-2.67,pass,0.9723,0,clean
GPS-0004330,FC-0004330,Stewart Inc,ITQ,ITQ-SUV-004,petrol_suv,2024-12-15,55.5,55.49,56.65,-1.16,pass,0.959,0,clean
GPS-0010064,FC-0010064,Ellis PLC,CLV,CLV-MTR-015,petrol_bike,2024-02-01,13.3,13.98,13.52,0.46,pass,0.9342,0,clean
GPS-0014478,FC-0014478,Moss Ltd,YJN,YJN-CAR-013,petrol_saloon,2024-07-14,11.2,11.39,11.05,0.34,pass,0.9837,0,clean
GPS-0011544,FC-0011544,Todd Kirk and Gibson,KXS,KXS-MTR-016,petrol_bike,2024-11-27,9.5,9.06,9.5,-0.44,pass,0.9533,0,clean
GPS-0001604,FC-0001604,Wade Inc,CZK,CZK-MTR-022,petrol_bike,2024-01-28,0.9,0.97,0.96,0.01,pass,0.9595,0,clean
GPS-0004793,FC-0004793,Armstrong Group,FHY,FHY-BUS-013,diesel_bus,2024-04-16,83.4,84.54,84.07,0.47,pass,0.966,0,clean
GPS-0011763,FC-0011763,Graham Group,ZOY,ZOY-TRK-001,diesel_truck,2024-04-04,25.5,25.04,24.71,0.33,pass,0.9892,0,clean
GPS-0001975,FC-0001975,Howarth-Barlow,LAL,LAL-SUV-009,petrol_suv,2024-04-15,43.5,43.29,44.57,-1.28,pass,0.9828,0,clean
GPS-0015048,FC-0015048,Pearson-Hammond,XDJ,XDJ-4WD-008,petrol_4wd,2024-11-06,51.0,55.57,53.0,2.57,pass,0.9466,0,clean
GPS-0000391,FC-0000391,Andrews Edwards and George,RYN,RYN-VAN-014,diesel_van,2024-06-07,13.8,14.06,13.52,0.54,pass,0.984,0,clean
GPS-0003991,FC-0003991,Gibbs LLC,IEI,IEI-SUV-004,petrol_suv,2024-12-23,36.9,37.63,38.84,-1.21,pass,0.9418,0,clean
GPS-0002484,FC-0002484,Green-Stanley,NXH,NXH-SUV-016,petrol_suv,2024-05-18,13.6,14.46,14.1,0.36,pass,0.9732,0,clean
GPS-0000078,FC-0000078,Hayward-Wilson,QEI,QEI-4WD-004,petrol_4wd,2024-08-25,14.4,15.14,14.72,0.42,pass,0.9815,0,clean
GPS-0011465,FC-0011465,Marshall Robinson and Kaur,TFD,TFD-SUV-001,petrol_suv,2024-10-31,64.2,62.39,62.14,0.25,pass,0.9665,0,clean
GPS-0006196,FC-0006196,Young Hunter and Reed,ZVE,ZVE-CAR-006,petrol_saloon,2024-05-29,6.1,6.53,6.39,0.14,pass,0.9735,0,clean
GPS-0004672,FC-0004672,Reynolds Bowen and Williamson,BVH,BVH-4WD-020,petrol_4wd,2024-09-29,51.1,50.6,50.82,-0.22,pass,0.9312,0,clean
GPS-0006902,FC-0006902,Davies Inc,WDO,WDO-CAR-014,petrol_saloon,2024-04-30,4.1,3.91,3.96,-0.05,pass,0.9475,0,clean
GPS-0012702,FC-0012702,Warren-Morris,CYF,CYF-MTR-002,petrol_bike,2024-09-01,1.4,1.57,1.5,0.07,pass,0.9409,0,clean
GPS-0008111,FC-0008111,Williams Reynolds and Kaur,MJQ,MJQ-4WD-001,petrol_4wd,2024-12-13,12.7,12.63,13.15,-0.52,pass,0.9551,0,clean
GPS-0009463,FC-0009463,Smith LLC,AZD,AZD-TRK-012,diesel_truck,2024-01-12,51.8,50.51,51.81,-1.3,pass,0.9559,0,clean
GPS-0005167,FC-0005167,Williamson Fisher and Tyler,NFS,NFS-4WD-008,petrol_4wd,2024-08-31,49.4,49.82,50.35,-0.53,pass,0.956,0,clean
GPS-0004888,FC-0004888,Sanderson Williamson and Tomlinson,YCE,YCE-CAR-017,petrol_saloon,2024-09-18,16.7,18.27,17.52,0.75,pass,0.9647,0,clean
GPS-0012895,FC-0012895,Moore Davies and Smith,TOT,TOT-TRK-016,diesel_truck,2024-12-02,101.4,100.43,96.77,3.66,pass,0.9525,0,clean
GPS-0011710,FC-0011710,Begum Scott and Waters,MOT,MOT-MTR-009,petrol_bike,2024-06-05,9.0,8.99,9.02,-0.03,pass,0.9327,0,clean
GPS-0005245,FC-0005245,Williams-Lawrence,TSI,TSI-CAR-018,petrol_saloon,2024-03-27,19.9,19.77,19.1,0.67,pass,0.9395,0,clean
GPS-0010655,FC-0010655,Brown James and Palmer,LAZ,LAZ-CAR-002,petrol_saloon,2024-11-04,35.5,37.47,36.32,1.15,pass,0.9761,0,clean
GPS-0007662,FC-0007662,Coleman Walsh and Morrison,QEK,QEK-BUS-012,diesel_bus,2024-07-04,85.3,79.21,82.86,-3.65,pass,0.9885,0,clean
GPS-0005347,FC-0005347,Bevan-Griffiths,FJD,FJD-CAR-014,petrol_saloon,2024-07-31,21.6,20.63,20.68,-0.05,pass,0.949,0,clean
GPS-0009305,FC-0009305,Davis Carey and Singh,DSU,DSU-SUV-001,petrol_suv,2024-11-07,33.6,33.71,32.89,0.82,pass,0.9468,0,clean
GPS-0002945,FC-0002945,Marsden-Metcalfe,IBI,IBI-CAR-005,petrol_saloon,2024-04-14,16.6,16.58,17.42,-0.84,pass,0.9309,0,clean
GPS-0006397,FC-0006397,Dawson Inc,BBY,BBY-CAR-010,petrol_saloon,2024-07-23,9.9,10.15,10.24,-0.09,pass,0.9543,0,clean
GPS-0003254,FC-0003254,Adams-Akhtar,HPG,HPG-TRK-013,diesel_truck,2024-10-27,7.2,7.51,7.57,-0.06,pass,0.9787,0,clean
GPS-0011095,FC-0011095,Harper Hussain and Thompson,ZAA,ZAA-SUV-001,petrol_suv,2024-03-08,57.7,56.33,56.04,0.29,pass,0.9791,0,clean
GPS-0005241,FC-0005241,Williams-Lawrence,TSI,TSI-MTR-019,petrol_bike,2024-04-18,10.4,10.13,9.93,0.2,pass,0.9416,0,clean
GPS-0011157,FC-0011157,White-Smith,TSB,TSB-4WD-002,petrol_4wd,2024-02-13,32.0,30.54,30.56,-0.02,pass,0.989,0,clean
GPS-0013150,FC-0013150,Murphy-Smith,IXU,IXU-LPG-022,lpg_van,2024-09-17,31.8,29.02,30.5,-1.48,pass,0.9409,0,clean
GPS-0009551,FC-0009551,Harvey-Holland,XWM,XWM-CAR-017,petrol_saloon,2024-09-06,20.2,19.67,19.33,0.34,pass,0.9725,0,clean
GPS-0007295,FC-0007295,Davison Murphy and Hart,CDE,CDE-BUS-001,diesel_bus,2024-10-09,84.5,83.15,80.5,2.65,pass,0.9476,0,clean
GPS-0013639,FC-0013639,Douglas-Berry,XAE,XAE-CAR-028,petrol_saloon,2024-10-11,24.7,24.27,24.18,0.09,pass,0.9761,0,clean
GPS-0007823,FC-0007823,Brown-Young,UNB,UNB-CAR-003,petrol_saloon,2024-03-24,31.8,29.8,30.76,-0.96,pass,0.9891,0,clean
GPS-0004271,FC-0004271,Clarke and Sons,LFY,LFY-VAN-011,diesel_van,2024-06-30,39.2,36.74,37.58,-0.84,pass,0.9732,0,clean
GPS-0001644,FC-0001644,Wood Group,DGM,DGM-TRK-004,diesel_truck,2024-11-04,55.0,56.29,57.72,-1.43,pass,0.945,0,clean
GPS-0012961,FC-0012961,Armstrong Reynolds and Metcalfe,TAQ,TAQ-SUV-016,petrol_suv,2024-06-09,15.4,15.01,15.16,-0.15,pass,0.9736,0,clean
GPS-0001024,FC-0001024,Green Inc,CCC,CCC-CAR-004,petrol_saloon,2024-04-14,21.2,19.99,20.98,-0.99,pass,0.9652,0,clean
GPS-0002086,FC-0002086,Wall and Sons,SNJ,SNJ-SUV-006,petrol_suv,2024-10-26,43.3,44.35,42.24,2.11,pass,0.9765,0,clean
GPS-0013108,FC-0013108,Morris Jackson and Lambert,PEA,PEA-SUV-009,petrol_suv,2024-06-18,35.8,36.24,35.3,0.94,pass,0.9354,0,clean
GPS-0005731,FC-0005731,Humphreys Porter and Dodd,UGM,UGM-SUV-012,petrol_suv,2024-01-16,36.3,36.79,35.3,1.49,pass,0.9779,0,clean
GPS-0006093,FC-0006093,Jones LLC,XAG,XAG-MTR-004,petrol_bike,2024-02-19,10.1,9.95,9.86,0.09,pass,0.9396,0,clean
GPS-0001269,FC-0001269,Ward Bruce and Dawson,XOD,XOD-CAR-024,petrol_saloon,2024-09-14,18.7,19.57,19.12,0.45,pass,0.9548,0,clean
GPS-0011670,FC-0011670,Wilkinson Chapman and Preston,TKW,TKW-MTR-017,petrol_bike,2024-03-05,20.2,14.7,19.54,-4.84,pass,0.9512,0,clean
GPS-0006053,FC-0006053,Harrison-Elliott,YJT,YJT-MTR-031,petrol_bike,2024-06-11,20.2,14.7,19.54,-4.84,pass,0.9532,0,clean
GPS-0007969,FC-0007969,Murray Bird and Middleton,LNJ,LNJ-SUV-010,petrol_suv,2024-09-01,60.3,61.18,60.78,0.4,pass,0.9351,0,clean
GPS-0014165,FC-0014165,Jones-Swift,BDE,BDE-SUV-009,petrol_suv,2024-07-24,18.2,18.29,18.69,-0.4,pass,0.9568,0,clean
GPS-0011742,FC-0011742,Begum Scott and Waters,MOT,MOT-SUV-003,petrol_suv,2024-09-15,58.0,62.42,59.56,2.86,pass,0.9359,0,clean
GPS-0011176,FC-0011176,Young Robson and Farrell,BVA,BVA-CAR-011,petrol_saloon,2024-10-05,8.1,8.53,8.16,0.37,pass,0.9453,0,clean
GPS-0001859,FC-0001859,Lowe LLC,VMB,VMB-SUV-001,petrol_suv,2024-01-04,3.5,3.49,3.48,0.01,pass,0.9344,0,clean
GPS-0008253,FC-0008253,Little PLC,XMO,XMO-LPG-003,lpg_van,2024-12-09,32.2,30.27,31.18,-0.91,pass,0.9781,0,clean
GPS-0005569,FC-0005569,Wilson White and Campbell,ABK,ABK-CAR-009,petrol_saloon,2024-05-28,26.2,24.96,25.05,-0.09,pass,0.9676,0,clean
GPS-0015069,FC-0015069,Pearson-Hammond,XDJ,XDJ-VAN-006,diesel_van,2024-05-05,24.3,23.84,24.42,-0.58,pass,0.9828,0,clean
GPS-0001716,FC-0001716,Shaw-Cooper,NQY,NQY-CNG-012,cng_van,2024-12-13,26.6,25.52,26.86,-1.34,pass,0.9538,0,clean
GPS-0005878,FC-0005878,Joyce-Rowe,OPF,OPF-CAR-014,petrol_saloon,2024-03-23,25.2,24.08,25.04,-0.96,pass,0.9769,0,clean
GPS-0014833,FC-0014833,Myers Kelly and Gardner,SCJ,SCJ-CAR-009,petrol_saloon,2024-05-31,12.0,11.03,11.55,-0.52,pass,0.9447,0,clean
GPS-0014155,FC-0014155,Jones-Swift,BDE,BDE-CAR-012,petrol_saloon,2024-08-19,17.6,17.21,17.84,-0.63,pass,0.9771,0,clean
GPS-0003297,FC-0003297,Goodwin Moore and Morgan,ULC,ULC-4WD-011,petrol_4wd,2024-12-31,38.4,35.51,37.3,-1.79,pass,0.9888,0,clean
GPS-0002944,FC-0002944,Marsden-Metcalfe,IBI,IBI-LPG-002,lpg_van,2024-04-07,11.2,11.77,11.48,0.29,pass,0.9801,0,clean
GPS-0011609,FC-0011609,Wright Kennedy and Hudson,SGJ,SGJ-CAR-022,petrol_saloon,2024-11-10,5.9,5.71,5.78,-0.07,pass,0.9631,0,clean
GPS-0013862,FC-0013862,O'Neill-Riley,MCK,MCK-CNG-008,cng_van,2024-01-11,55.4,56.43,55.9,0.53,pass,0.9301,0,clean
GPS-0005206,FC-0005206,Richardson-Jones,BAM,BAM-BUS-002,diesel_bus,2024-04-06,85.2,89.14,86.45,2.69,pass,0.9777,0,clean
GPS-0009117,FC-0009117,Morris Group,YIA,YIA-SUV-011,petrol_suv,2024-04-26,31.0,29.68,29.96,-0.28,pass,0.9553,0,clean
GPS-0012941,FC-0012941,Nixon-Jones,AOQ,AOQ-MTR-007,petrol_bike,2024-04-27,11.1,11.25,11.44,-0.19,pass,0.9645,0,clean
GPS-0005330,FC-0005330,Bevan-Griffiths,FJD,FJD-CAR-014,petrol_saloon,2024-09-09,18.4,17.89,18.56,-0.67,pass,0.9671,0,clean
GPS-0007348,FC-0007348,Martin Nicholson and Lawson,SJX,SJX-CAR-022,petrol_saloon,2024-04-09,17.6,17.89,17.1,0.79,pass,0.9746,0,clean
GPS-0010404,FC-0010404,Day Henry and Robinson,GXH,GXH-TRK-002,diesel_truck,2024-03-24,28.7,28.47,28.78,-0.31,pass,0.9407,0,clean
GPS-0012768,FC-0012768,Wright-Reid,SND,SND-CAR-008,petrol_saloon,2024-02-06,21.7,20.8,21.76,-0.96,pass,0.9564,0,clean
GPS-0014956,FC-0014956,Gardiner-Brown,UPQ,UPQ-TRK-006,diesel_truck,2024-10-02,103.6,100.51,103.88,-3.37,pass,0.9417,0,clean
GPS-0008080,FC-0008080,Hutchinson-Griffiths,HFJ,HFJ-SUV-002,petrol_suv,2024-06-12,5.1,5.09,5.1,-0.01,pass,0.9565,0,clean
GPS-0005970,FC-0005970,Hicks Payne and Nixon,NUN,NUN-4WD-018,petrol_4wd,2024-07-13,35.0,34.5,33.8,0.7,pass,0.9884,0,clean
GPS-0005073,FC-0005073,Sinclair Group,QCN,QCN-SUV-007,petrol_suv,2024-01-16,45.0,42.73,44.68,-1.95,pass,0.957,0,clean
GPS-0009881,FC-0009881,Jones-Lewis,YLL,YLL-MTR-005,petrol_bike,2024-01-18,3.1,3.11,3.09,0.02,pass,0.9319,0,clean
GPS-0013218,FC-0013218,Moran Knight and Moore,QSY,QSY-MTR-011,petrol_bike,2024-12-24,18.6,14.7,19.21,-4.51,pass,0.9578,0,clean
GPS-0011217,FC-0011217,Smith Inc,IHH,IHH-CAR-007,petrol_saloon,2024-01-04,18.3,18.49,19.26,-0.77,pass,0.9337,0,clean
GPS-0007262,FC-0007262,Warner Group,HGG,HGG-SUV-002,petrol_suv,2024-05-19,35.8,35.71,34.52,1.19,pass,0.9433,0,clean
GPS-0001801,FC-0001801,Jones Chapman and Atkins,HTH,HTH-CAR-011,petrol_saloon,2024-07-25,42.6,40.22,41.95,-1.73,pass,0.9736,0,clean
GPS-0010380,FC-0010380,White and Sons,SJZ,SJZ-CAR-004,petrol_saloon,2024-03-31,33.5,33.92,32.63,1.29,pass,0.9535,0,clean
GPS-0005033,FC-0005033,Walker-Butler,TWI,TWI-CAR-004,petrol_saloon,2024-08-26,10.1,9.82,10.14,-0.32,pass,0.9722,0,clean
GPS-0003688,FC-0003688,Walton LLC,QUT,QUT-TRK-002,diesel_truck,2024-10-07,11.1,10.94,11.04,-0.1,pass,0.9443,0,clean
GPS-0004598,FC-0004598,Richards LLC,XID,XID-4WD-005,petrol_4wd,2024-07-18,54.5,53.58,55.64,-2.06,pass,0.9771,0,clean
GPS-0013814,FC-0013814,McDonald Lewis and Dobson,CRW,CRW-TRK-005,diesel_truck,2024-03-09,141.9,135.3,138.57,-3.27,pass,0.962,0,clean
GPS-0002375,FC-0002375,Short-Stewart,HFN,HFN-CAR-017,petrol_saloon,2024-06-29,39.7,40.57,38.66,1.91,pass,0.936,0,clean
GPS-0000350,FC-0000350,Clark Dawson and Atkinson,ODV,ODV-CAR-003,petrol_saloon,2024-10-02,15.1,14.6,14.46,0.14,pass,0.9789,0,clean
GPS-0013283,FC-0013283,Evans PLC,XCC,XCC-VAN-023,diesel_van,2024-05-14,49.0,48.72,50.76,-2.04,pass,0.9303,0,clean
GPS-0014653,FC-0014653,Atkins-Sutton,ZCV,ZCV-CAR-002,petrol_saloon,2024-02-10,42.0,39.91,41.18,-1.27,pass,0.9745,0,clean
GPS-0008989,FC-0008989,Walker Inc,QMI,QMI-CAR-005,petrol_saloon,2024-03-03,15.2,15.59,15.83,-0.24,pass,0.9777,0,clean
GPS-0001759,FC-0001759,Howard Ltd,ZOL,ZOL-SUV-011,petrol_suv,2024-12-04,28.7,27.0,27.36,-0.36,pass,0.9756,0,clean
GPS-0013705,FC-0013705,Ellis-Davies,EYQ,EYQ-MTR-004,petrol_bike,2024-11-20,11.6,11.3,11.1,0.2,pass,0.9396,0,clean
GPS-0005555,FC-0005555,Wilson White and Campbell,ABK,ABK-VAN-003,diesel_van,2024-01-09,21.2,22.03,21.4,0.63,pass,0.9826,0,clean
GPS-0003472,FC-0003472,James PLC,FDE,FDE-VAN-001,diesel_van,2024-11-01,4.7,4.46,4.63,-0.17,pass,0.9442,0,clean
GPS-0007767,FC-0007767,Cameron Smith and Lloyd,USY,USY-CAR-009,petrol_saloon,2024-12-04,33.9,35.8,35.43,0.37,pass,0.932,0,clean
GPS-0004341,FC-0004341,Stewart Inc,ITQ,ITQ-CAR-015,petrol_saloon,2024-04-04,30.3,30.93,31.68,-0.75,pass,0.9649,0,clean
GPS-0013035,FC-0013035,Cox Taylor and Griffiths,IAP,IAP-CAR-004,petrol_saloon,2024-06-17,7.7,8.15,7.88,0.27,pass,0.9618,0,clean
GPS-0009526,FC-0009526,Andrews-Phillips,PRA,PRA-MTR-010,petrol_bike,2024-09-29,10.9,10.45,10.9,-0.45,pass,0.9675,0,clean
GPS-0010712,FC-0010712,Kelly PLC,BGW,BGW-SUV-013,petrol_suv,2024-10-04,21.4,22.93,22.2,0.73,pass,0.9818,0,clean
GPS-0011330,FC-0011330,Benson-Lee,VWW,VWW-MTR-023,petrol_bike,2024-04-07,4.4,4.27,4.24,0.03,pass,0.9759,0,clean
GPS-0001572,FC-0001572,Jones Davison and Edwards,IMJ,IMJ-TRK-028,diesel_truck,2024-12-22,94.6,91.13,91.69,-0.56,pass,0.9427,0,clean
GPS-0006678,FC-0006678,Dunn Smith and Mahmood,XLG,XLG-VAN-012,diesel_van,2024-01-08,21.8,21.44,22.1,-0.66,pass,0.9623,0,clean
GPS-0003036,FC-0003036,Marshall Davies and Hudson,VTT,VTT-TRK-011,diesel_truck,2024-08-17,70.6,68.62,70.21,-1.59,pass,0.9338,0,clean
GPS-0007405,FC-0007405,Austin-Thompson,DDP,DDP-LPG-002,lpg_van,2024-05-28,53.4,51.68,51.84,-0.16,pass,0.9828,0,clean
GPS-0006005,FC-0006005,Rahman Hardy and Jarvis,ZMT,ZMT-BUS-008,diesel_bus,2024-05-09,46.5,49.35,47.39,1.96,pass,0.9409,0,clean
GPS-0000091,FC-0000091,Payne LLC,KXU,KXU-SUV-010,petrol_suv,2024-04-25,46.5,46.56,48.63,-2.07,pass,0.9794,0,clean
GPS-0004574,FC-0004574,O'Brien LLC,RCA,RCA-MTR-009,petrol_bike,2024-08-13,14.2,14.28,14.46,-0.18,pass,0.9469,0,clean
GPS-0012713,FC-0012713,Warren-Morris,CYF,CYF-VAN-013,diesel_van,2024-01-03,31.5,31.41,31.73,-0.32,pass,0.9586,0,clean
GPS-0014804,FC-0014804,Smith and Sons,QAL,QAL-TRK-018,diesel_truck,2024-10-23,93.9,91.1,95.29,-4.19,pass,0.9423,0,clean
GPS-0008944,FC-0008944,Whittaker-Mitchell,OSO,OSO-CNG-014,cng_van,2024-09-19,32.7,35.08,33.5,1.58,pass,0.9516,0,clean
GPS-0013237,FC-0013237,Jarvis Savage and Middleton,XYS,XYS-SUV-011,petrol_suv,2024-09-26,25.5,26.37,26.65,-0.28,pass,0.9374,0,clean
GPS-0004021,FC-0004021,Finch Group,GGM,GGM-4WD-005,petrol_4wd,2024-09-07,21.9,21.48,22.35,-0.87,pass,0.9725,0,clean
GPS-0011936,FC-0011936,Campbell Lewis and Campbell,UBC,UBC-SUV-001,petrol_suv,2024-08-26,47.5,44.14,45.89,-1.75,pass,0.9426,0,clean
GPS-0000955,FC-0000955,Miller-Foster,ZDP,ZDP-CAR-002,petrol_saloon,2024-04-12,31.5,29.99,30.95,-0.96,pass,0.9524,0,clean
GPS-0013875,FC-0013875,O'Neill-Riley,MCK,MCK-SUV-012,petrol_suv,2024-09-16,28.9,31.44,30.3,1.14,pass,0.9394,0,clean
