id,vehicle_id,inspection_date,inspector_id,inspection_type,roadworthiness_score,safety_score,emissions_score,overall_rating,violations_found,recommendations,next_inspection_date,created_at
1092,429,2025-05-10T03:49:52.756623,NTSA-4932,annual,89.4,76.6,55.4,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-02-07T03:49:52.756623,2026-04-19T03:49:52.756644
1093,429,2025-05-24T03:49:52.756647,NTSA-7277,annual,91.3,80.6,50.2,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-02-24T03:49:52.756647,2026-04-19T03:49:52.756667
1094,430,2025-06-20T03:49:52.756673,NTSA-6234,quarterly,88.2,88.0,80.0,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-01-02T03:49:52.756673,2026-04-19T03:49:52.756695
1095,431,2025-09-16T03:49:52.756700,NTSA-4000,special,79.6,76.9,70.1,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-01T03:49:52.756700,2026-04-19T03:49:52.756725
1096,431,2026-01-17T03:49:52.756729,NTSA-6123,quarterly,63.1,69.7,85.5,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-25T03:49:52.756729,2026-04-19T03:49:52.756777
1097,431,2024-04-29T03:49:52.756783,NTSA-4769,annual,93.9,64.7,55.9,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-12-15T03:49:52.756783,2026-04-19T03:49:52.756823
1098,432,2025-08-12T03:49:52.756840,NTSA-1807,special,87.3,73.9,47.1,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-29T03:49:52.756840,2026-04-19T03:49:52.756880
1099,433,2025-09-07T03:49:52.756887,NTSA-3566,quarterly,99.6,53.6,85.7,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-22T03:49:52.756887,2026-04-19T03:49:52.756910
1100,433,2025-08-02T03:49:52.756913,NTSA-8759,annual,70.8,80.7,43.5,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-14T03:49:52.756913,2026-04-19T03:49:52.756934
1101,434,2025-06-19T03:49:52.756940,NTSA-5082,special,84.6,67.5,56.2,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-23T03:49:52.756940,2026-04-19T03:49:52.756962
1102,434,2025-09-05T03:49:52.756965,NTSA-5834,special,82.6,80.0,63.4,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-15T03:49:52.756965,2026-04-19T03:49:52.756986
1103,434,2023-11-04T03:49:52.756989,NTSA-4019,quarterly,87.9,72.8,86.4,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-08-11T03:49:52.756989,2026-04-19T03:49:52.757010
1104,434,2022-09-27T03:49:52.757013,NTSA-2302,special,84.1,72.0,44.8,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2023-08-09T03:49:52.757013,2026-04-19T03:49:52.757034
1105,435,2025-07-14T03:49:52.757040,NTSA-2201,special,79.7,57.2,80.4,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-08T03:49:52.757040,2026-04-19T03:49:52.757063
1106,435,2025-01-14T03:49:52.757066,NTSA-7610,special,94.5,68.2,73.6,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-11-05T03:49:52.757066,2026-04-19T03:49:52.757091
1107,436,2025-06-21T03:49:52.757097,NTSA-5313,special,79.8,70.8,87.5,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-26T03:49:52.757097,2026-04-19T03:49:52.757118
1108,437,2026-01-04T03:49:52.757125,NTSA-1866,special,90.0,97.6,63.3,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-28T03:49:52.757125,2026-04-19T03:49:52.757147
1109,437,2024-10-18T03:49:52.757150,NTSA-6722,annual,86.5,77.4,78.3,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-06-11T03:49:52.757150,2026-04-19T03:49:52.757173
1110,438,2025-11-23T03:49:52.757529,NTSA-7937,quarterly,94.7,99.3,93.1,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-11-07T03:49:52.757529,2026-04-19T03:49:52.757559
1111,438,2025-09-03T03:49:52.757563,NTSA-1683,annual,68.9,86.8,70.1,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-02T03:49:52.757563,2026-04-19T03:49:52.757590
1112,438,2023-05-02T03:49:52.757593,NTSA-6094,annual,97.6,83.1,81.4,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-04-25T03:49:52.757593,2026-04-19T03:49:52.757616
1113,438,2025-02-07T03:49:52.757619,NTSA-5714,annual,69.4,78.0,87.4,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-10-08T03:49:52.757619,2026-04-19T03:49:52.757643
1114,439,2026-02-16T03:49:52.757649,NTSA-1661,annual,79.6,79.3,96.9,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-17T03:49:52.757649,2026-04-19T03:49:52.757671
1115,439,2024-07-10T03:49:52.757675,NTSA-9589,annual,64.5,81.6,46.4,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-01-14T03:49:52.757675,2026-04-19T03:49:52.757701
1116,440,2025-09-05T03:49:52.757707,NTSA-4539,special,67.5,52.4,74.3,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-08T03:49:52.757707,2026-04-19T03:49:52.757732
1117,440,2025-05-02T03:49:52.757735,NTSA-9248,quarterly,86.9,54.5,81.9,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-11-16T03:49:52.757735,2026-04-19T03:49:52.757757
1118,441,2025-05-11T03:49:52.757762,NTSA-1610,annual,63.4,58.6,52.8,Fail,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-08T03:49:52.757762,2026-04-19T03:49:52.757789
1119,442,2025-09-04T03:49:52.757801,NTSA-7825,quarterly,88.4,80.9,97.1,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-01T03:49:52.757801,2026-04-19T03:49:52.757848
1120,442,2024-08-15T03:49:52.757852,NTSA-5225,annual,93.4,82.8,40.5,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-07-01T03:49:52.757852,2026-04-19T03:49:52.757876
1121,443,2025-06-13T03:49:52.757883,NTSA-3746,quarterly,98.4,90.6,93.6,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-15T03:49:52.757883,2026-04-19T03:49:52.757906
1122,443,2025-12-24T03:49:52.757909,NTSA-8641,quarterly,75.9,91.4,82.4,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-11T03:49:52.757909,2026-04-19T03:49:52.757934
1123,443,2024-09-05T03:49:52.757938,NTSA-7549,quarterly,61.1,93.8,87.4,Pass,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-03-20T03:49:52.757938,2026-04-19T03:49:52.757964
1124,444,2025-12-10T03:49:52.757970,NTSA-8713,quarterly,81.6,80.4,84.8,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-07-15T03:49:52.757970,2026-04-19T03:49:52.757993
1125,445,2025-08-07T03:49:52.757999,NTSA-8912,special,68.9,69.4,45.3,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-07T03:49:52.757999,2026-04-19T03:49:52.758024
1126,446,2025-04-21T03:49:52.758030,NTSA-9007,quarterly,76.9,83.0,84.2,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-02-21T03:49:52.758030,2026-04-19T03:49:52.758051
1127,446,2025-04-08T03:49:52.758054,NTSA-1279,quarterly,91.8,79.0,68.7,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-31T03:49:52.758054,2026-04-19T03:49:52.758076
1128,446,2024-04-29T03:49:52.758079,NTSA-1113,annual,71.6,97.6,98.7,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-11-08T03:49:52.758079,2026-04-19T03:49:52.758101
1129,447,2026-03-14T03:49:52.766635,NTSA-9427,quarterly,75.1,79.5,78.3,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-11-10T03:49:52.766635,2026-04-19T03:49:52.766709
1130,447,2024-11-27T03:49:52.766716,NTSA-5835,special,85.4,60.9,64.2,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-06-29T03:49:52.766716,2026-04-19T03:49:52.766788
1131,447,2023-09-26T03:49:52.766794,NTSA-3365,annual,98.0,92.8,55.0,Pass,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-06-01T03:49:52.766794,2026-04-19T03:49:52.766839
1132,448,2025-05-31T03:49:52.766854,NTSA-5282,annual,79.3,50.4,98.4,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-01-13T03:49:52.766854,2026-04-19T03:49:52.766893
1133,449,2025-10-17T03:49:52.766903,NTSA-9615,special,78.8,99.1,42.8,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-16T03:49:52.766903,2026-04-19T03:49:52.766941
1134,449,2025-09-01T03:49:52.766947,NTSA-6280,annual,77.9,84.7,60.7,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-09T03:49:52.766947,2026-04-19T03:49:52.766984
1135,450,2026-01-04T03:49:52.766995,NTSA-6208,quarterly,61.6,63.5,78.9,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-07T03:49:52.766995,2026-04-19T03:49:52.767041
1136,450,2025-06-19T03:49:52.767047,NTSA-6451,special,81.7,100.0,91.1,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-02-25T03:49:52.767047,2026-04-19T03:49:52.767086
1137,451,2025-11-18T03:49:52.767097,NTSA-2031,quarterly,82.5,75.9,94.8,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-10-06T03:49:52.767097,2026-04-19T03:49:52.767137
1138,451,2025-11-02T03:49:52.767149,NTSA-9478,special,73.7,73.3,53.6,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-09T03:49:52.767149,2026-04-19T03:49:52.767187
1139,451,2023-11-25T03:49:52.767196,NTSA-4893,annual,92.6,57.6,95.7,Pass,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-09-27T03:49:52.767196,2026-04-19T03:49:52.767236
1140,451,2024-10-22T03:49:52.767242,NTSA-8492,quarterly,62.1,84.2,76.3,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-10-05T03:49:52.767242,2026-04-19T03:49:52.767280
1141,452,2026-02-25T03:49:52.767293,NTSA-9692,special,84.8,79.2,42.3,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-12-05T03:49:52.767293,2026-04-19T03:49:52.767331
1142,453,2026-01-05T03:49:52.767341,NTSA-9115,quarterly,95.8,63.1,42.7,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-10-23T03:49:52.767341,2026-04-19T03:49:52.767381
1143,453,2024-11-15T03:49:52.767387,NTSA-1863,annual,82.6,70.9,90.6,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-06-03T03:49:52.767387,2026-04-19T03:49:52.767425
1144,453,2023-05-05T03:49:52.767431,NTSA-7842,annual,87.6,65.1,99.8,Pass,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-01-02T03:49:52.767431,2026-04-19T03:49:52.767469
1145,454,2025-07-28T03:49:52.767480,NTSA-5183,special,87.8,55.5,89.7,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-28T03:49:52.767480,2026-04-19T03:49:52.767520
1146,454,2024-12-09T03:49:52.767526,NTSA-3437,special,79.6,74.8,69.8,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-08-28T03:49:52.767526,2026-04-19T03:49:52.767563
1147,454,2025-07-14T03:49:52.767569,NTSA-7485,special,88.6,92.0,61.0,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-01-25T03:49:52.767569,2026-04-19T03:49:52.767831
1148,454,2024-07-18T03:49:52.767839,NTSA-8676,special,65.8,53.2,73.1,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-04-07T03:49:52.767839,2026-04-19T03:49:52.767897
1149,455,2025-10-03T03:49:52.767921,NTSA-8335,quarterly,76.9,95.2,51.9,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-18T03:49:52.767921,2026-04-19T03:49:52.767969
1150,455,2025-11-14T03:49:52.767974,NTSA-1493,annual,92.6,57.3,80.8,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-10-12T03:49:52.767974,2026-04-19T03:49:52.768002
1151,455,2024-02-29T03:49:52.768006,NTSA-9311,annual,83.3,68.1,40.7,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-08-31T03:49:52.768006,2026-04-19T03:49:52.768030
1152,455,2025-09-23T03:49:52.768033,NTSA-6130,annual,69.4,73.8,44.2,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-27T03:49:52.768033,2026-04-19T03:49:52.768056
1153,456,2025-10-06T03:49:52.768068,NTSA-4177,special,76.4,64.0,57.8,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-07-08T03:49:52.768068,2026-04-19T03:49:52.768092
1154,457,2025-10-24T03:49:52.768098,NTSA-6403,quarterly,85.3,80.0,58.7,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-15T03:49:52.768098,2026-04-19T03:49:52.768122
