narrative_id,company_name,nse_code,sector,fy_year,scope1_tco2e,total_tco2e,intensity,uncertainty_pct,scope1_narrative,intensity_narrative,uncertainty_narrative,recommendation_narrative,full_narrative
NAR-000388,Miller LLC,KTQ,Telecommunications,2024,7792.49,11913.69,0.276,7.74,"Direct fleet emissions totalled 7792 tCO2e in FY2024, representing 65% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","At 0.276 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 287 active fleet vehicles.","The reported figure of 11914 tCO2e carries an uncertainty of ±7.7% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance.",Transitioning 29% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 484 tCO2e annually at approximately KSh 10058 per tonne avoided.,"Direct fleet emissions totalled 7792 tCO2e in FY2024, representing 65% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. At 0.276 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 287 active fleet vehicles. The reported figure of 11914 tCO2e carries an uncertainty of ±7.7% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance. Transitioning 29% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 484 tCO2e annually at approximately KSh 10058 per tonne avoided."
NAR-000889,Wilkins Hale and Watson,EXE,Real Estate,2024,17833.85,28255.66,0.4222,6.05,"The company's 286 owned and leased vehicles produced 17834 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment.","Emission intensity was 0.422 tCO2e per KSh million revenue, compared to a sector median of 0.903.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 26546–29965 tCO2e (±6.0%).",A remote-work policy covering 31% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 1226 tCO2e per year.,"The company's 286 owned and leased vehicles produced 17834 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment. Emission intensity was 0.422 tCO2e per KSh million revenue, compared to a sector median of 0.903. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 26546–29965 tCO2e (±6.0%). A remote-work policy covering 31% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 1226 tCO2e per year."
NAR-000219,Elliott-Jones,FXE,Agriculture,2024,18227.84,31970.53,0.3076,8.31,"Direct fleet emissions totalled 18228 tCO2e in FY2024, representing 57% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","At 0.308 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 236 active fleet vehicles.","The 95% confidence interval on the total emission figure is ±8.3%, yielding a range of 29314–34627 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 30%, saving 1343 tCO2e annually at KSh 9595/t avoided.","Direct fleet emissions totalled 18228 tCO2e in FY2024, representing 57% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. At 0.308 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 236 active fleet vehicles. The 95% confidence interval on the total emission figure is ±8.3%, yielding a range of 29314–34627 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 30%, saving 1343 tCO2e annually at KSh 9595/t avoided."
NAR-000536,Taylor-Shaw,IDI,Energy & Petroleum,2024,18069.59,24757.79,0.3416,4.71,"Scope 1 emissions of 18070 tCO2e arise from direct combustion of petrol and diesel in the company's 161 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data).","Transport emission intensity stood at 0.342 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 23592 to 25924 tCO2e, representing ±4.7% of the central estimate.",Replacing 42% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 1456 tCO2e per year.,"Scope 1 emissions of 18070 tCO2e arise from direct combustion of petrol and diesel in the company's 161 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data). Transport emission intensity stood at 0.342 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 23592 to 25924 tCO2e, representing ±4.7% of the central estimate. Replacing 42% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 1456 tCO2e per year."
NAR-000072,Noble Group,ASH,Telecommunications,2024,14772.78,22458.9,0.2315,6.73,"Scope 1 transport emissions for FY2024 stand at 14773 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet.","The company achieved an emission intensity of 0.232 tCO2e/KSh M, a increase of 12.9% versus FY2023.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 20947 to 23970 tCO2e, representing ±6.7% of the central estimate.",A remote-work policy covering 52% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 1635 tCO2e per year.,"Scope 1 transport emissions for FY2024 stand at 14773 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet. The company achieved an emission intensity of 0.232 tCO2e/KSh M, a increase of 12.9% versus FY2023. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 20947 to 23970 tCO2e, representing ±6.7% of the central estimate. A remote-work policy covering 52% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 1635 tCO2e per year."
NAR-000822,Fox Wright and Bryan,VKF,Agriculture,2024,9342.89,16918.8,0.6639,8.12,"Scope 1 emissions of 9343 tCO2e arise from direct combustion of petrol and diesel in the company's 263 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data).","Intensity improved from 0.736 to 0.664 tCO2e/KSh M between FY2023 and FY2024, a 10.9% increase.","The 95% confidence interval on the total emission figure is ±8.1%, yielding a range of 15545–18293 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",A remote-work policy covering 32% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 758 tCO2e per year.,"Scope 1 emissions of 9343 tCO2e arise from direct combustion of petrol and diesel in the company's 263 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data). Intensity improved from 0.736 to 0.664 tCO2e/KSh M between FY2023 and FY2024, a 10.9% increase. The 95% confidence interval on the total emission figure is ±8.1%, yielding a range of 15545–18293 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. A remote-work policy covering 32% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 758 tCO2e per year."
NAR-000061,Cook Inc,WPW,Construction,2024,21040.98,34093.89,0.3331,8.49,"Scope 1 emissions of 21041 tCO2e arise from direct combustion of petrol and diesel in the company's 120 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data).","Transport emission intensity stood at 0.333 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 31199 to 36988 tCO2e, representing ±8.5% of the central estimate.",Switching 37% of the motorbike fleet to CNG would reduce Scope 1 emissions by 1766 tCO2e annually at a cost of KSh 7268 per tonne avoided.,"Scope 1 emissions of 21041 tCO2e arise from direct combustion of petrol and diesel in the company's 120 vehicle fleet, calculated using DEFRA 2024 factors at Tier 2, adjusted for Kenyan road conditions (+18% per NTSA data). Transport emission intensity stood at 0.333 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 31199 to 36988 tCO2e, representing ±8.5% of the central estimate. Switching 37% of the motorbike fleet to CNG would reduce Scope 1 emissions by 1766 tCO2e annually at a cost of KSh 7268 per tonne avoided."
NAR-000339,Williams Davies and Bradley,NRU,Logistics,2024,5926.24,8452.77,0.2036,7.83,"Direct fleet emissions totalled 5926 tCO2e in FY2024, representing 70% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Transport emission intensity stood at 0.204 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 7791 to 9115 tCO2e, representing ±7.8% of the central estimate.",Switching 15% of the motorbike fleet to CNG would reduce Scope 1 emissions by 178 tCO2e annually at a cost of KSh 4316 per tonne avoided.,"Direct fleet emissions totalled 5926 tCO2e in FY2024, representing 70% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Transport emission intensity stood at 0.204 tCO2e per KSh million revenue, placing the company in the second quartile of the NSE peer group. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 7791 to 9115 tCO2e, representing ±7.8% of the central estimate. Switching 15% of the motorbike fleet to CNG would reduce Scope 1 emissions by 178 tCO2e annually at a cost of KSh 4316 per tonne avoided."
NAR-000962,Ellis-Daniels,OND,Hospitality,2024,2976.48,5179.55,0.0469,6.94,"The company's 208 owned and leased vehicles produced 2976 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment.","Emission intensity was 0.047 tCO2e per KSh million revenue, compared to a sector median of 0.903.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 4820 to 5539 tCO2e, representing ±6.9% of the central estimate.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 35%, saving 254 tCO2e annually at KSh 13352/t avoided.","The company's 208 owned and leased vehicles produced 2976 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment. Emission intensity was 0.047 tCO2e per KSh million revenue, compared to a sector median of 0.903. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 4820 to 5539 tCO2e, representing ±6.9% of the central estimate. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 35%, saving 254 tCO2e annually at KSh 13352/t avoided."
NAR-000538,Hutchinson Group,RFG,Healthcare,2024,3874.98,5266.65,0.1037,7.77,"Scope 1 transport emissions for FY2024 stand at 3875 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet.","Intensity improved from 0.092 to 0.104 tCO2e/KSh M between FY2023 and FY2024, a 11.6% reduction.","The 95% confidence interval on the total emission figure is ±7.8%, yielding a range of 4857–5676 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 33%, saving 243 tCO2e annually at KSh 8118/t avoided.","Scope 1 transport emissions for FY2024 stand at 3875 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet. Intensity improved from 0.092 to 0.104 tCO2e/KSh M between FY2023 and FY2024, a 11.6% reduction. The 95% confidence interval on the total emission figure is ±7.8%, yielding a range of 4857–5676 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 33%, saving 243 tCO2e annually at KSh 8118/t avoided."
NAR-000882,Hughes-Frost,TLN,Energy & Petroleum,2024,14711.78,21362.18,0.3109,8.22,"Scope 1 transport emissions for FY2024 stand at 14712 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet.","At 0.311 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 39 active fleet vehicles.","The reported figure of 21362 tCO2e carries an uncertainty of ±8.2% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance.",A remote-work policy covering 33% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 987 tCO2e per year.,"Scope 1 transport emissions for FY2024 stand at 14712 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet. At 0.311 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 39 active fleet vehicles. The reported figure of 21362 tCO2e carries an uncertainty of ±8.2% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance. A remote-work policy covering 33% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 987 tCO2e per year."
